,RSS,adjKey,adjVal,kAktDephos,kAktPhos_kcat,kAktPhos_kcatB,kFourEBP1Dephos,kFourEBP1Phos,kFourEBP1PhosB,kIRS1Inact,kIRS1Phos,kPras40Dephos,kPras40Phos,kS6KDephos,kS6KPhos,kS6KPhosB,kTORPRAS,kTORTSC,kTSC2Dephos,kTSC2Phos
803,2.23323,kS6KPhosB,0.444,0.6461560000000001,6.68763,0.118343,20.0699,83.8486,3.97555,4.46549,81.2186,100.0,0.01,38.4068,35.5625,1.27762332,5.25041,0.0180581,91.1345,55.6932
804,2.23323,kS6KPhosB,0.444,0.6461560000000001,6.68763,0.118343,20.0699,83.8486,3.97555,4.46549,81.2186,100.0,0.01,38.4068,35.5625,1.27762332,5.25041,0.0180581,91.1345,55.6932
805,2.23323,kS6KPhosB,0.444,0.6461560000000001,6.68763,0.118343,20.0699,83.8486,3.97555,4.46549,81.2186,100.0,0.01,38.4068,35.5625,1.27762332,5.25041,0.0180581,91.1345,55.6932
806,2.23323,kS6KPhosB,0.444,0.6461560000000001,6.68763,0.118343,20.0699,83.8486,3.97555,4.46549,81.2186,100.0,0.01,38.4068,35.5625,1.27762332,5.25041,0.0180581,91.1345,55.6932
807,2.23323,kS6KPhosB,0.444,0.6461560000000001,6.68763,0.118343,20.0699,83.8486,3.97555,4.46549,81.2186,100.0,0.01,38.4068,35.5625,1.27762332,5.25041,0.0180581,91.1345,55.6932
808,2.23323,kS6KPhosB,0.444,0.6461560000000001,6.68763,0.118343,20.0699,83.8486,3.97555,4.46549,81.2186,100.0,0.01,38.4068,35.5625,1.27762332,5.25041,0.0180581,91.1345,55.6932
809,2.23323,kS6KPhosB,0.444,0.6461560000000001,6.68763,0.118343,20.0699,83.8486,3.97555,4.46549,81.2186,100.0,0.01,38.4068,35.5625,1.27762332,5.25041,0.0180581,91.1345,55.6932
810,2.23322,kS6KPhosB,0.667,0.680582,7.0739800000000015,0.125068,24.3164,64.719,4.11118,4.06804,92.3392,100.0,0.01,72.4318,42.6021,1.9193125100000001,4.16216,0.0160819,82.6469,50.1147
811,2.23322,kS6KPhosB,0.667,0.680582,7.0739800000000015,0.125068,24.3164,64.719,4.11118,4.06804,92.3392,100.0,0.01,72.4318,42.6021,1.9193125100000001,4.16216,0.0160819,82.6469,50.1147
812,2.23322,kS6KPhosB,0.667,0.680582,7.0739800000000015,0.125068,24.3164,64.719,4.11118,4.06804,92.3392,100.0,0.01,72.4318,42.6021,1.9193125100000001,4.16216,0.0160819,82.6469,50.1147
813,2.23322,kS6KPhosB,0.667,0.680582,7.0739800000000015,0.125068,24.3164,64.719,4.11118,4.06804,92.3392,100.0,0.01,72.4318,42.6021,1.9193125100000001,4.16216,0.0160819,82.6469,50.1147
814,2.23322,kS6KPhosB,0.667,0.680582,7.0739800000000015,0.125068,24.3164,64.719,4.11118,4.06804,92.3392,100.0,0.01,72.4318,42.6021,1.9193125100000001,4.16216,0.0160819,82.6469,50.1147
815,2.23322,kS6KPhosB,0.667,0.680582,7.0739800000000015,0.125068,24.3164,64.719,4.11118,4.06804,92.3392,100.0,0.01,72.4318,42.6021,1.9193125100000001,4.16216,0.0160819,82.6469,50.1147
816,2.23322,kS6KPhosB,0.667,0.680582,7.0739800000000015,0.125068,24.3164,64.719,4.11118,4.06804,92.3392,100.0,0.01,72.4318,42.6021,1.9193125100000001,4.16216,0.0160819,82.6469,50.1147
817,2.23322,kS6KPhosB,0.667,0.680582,7.0739800000000015,0.125068,24.3164,64.719,4.11118,4.06804,92.3392,100.0,0.01,72.4318,42.6021,1.9193125100000001,4.16216,0.0160819,82.6469,50.1147
818,2.23322,kS6KPhosB,0.667,0.680582,7.0739800000000015,0.125068,24.3164,64.719,4.11118,4.06804,92.3392,100.0,0.01,72.4318,42.6021,1.9193125100000001,4.16216,0.0160819,82.6469,50.1147
819,2.23322,kS6KPhosB,0.667,0.680582,7.0739800000000015,0.125068,24.3164,64.719,4.11118,4.06804,92.3392,100.0,0.01,72.4318,42.6021,1.9193125100000001,4.16216,0.0160819,82.6469,50.1147
820,2.23322,kS6KPhosB,1.0,0.5585720000000001,5.83708,0.102801,22.8496,72.9238,4.12607,4.76971,100.0,100.0,0.01,99.9777,69.7038,2.87753,4.57437,0.01,93.3278,56.4908
821,2.23322,kS6KPhosB,1.0,0.5585720000000001,5.83708,0.102801,22.8496,72.9238,4.12607,4.76971,100.0,100.0,0.01,99.9777,69.7038,2.87753,4.57437,0.01,93.3278,56.4908
822,2.23322,kS6KPhosB,1.0,0.5585720000000001,5.83708,0.102801,22.8496,72.9238,4.12607,4.76971,100.0,100.0,0.01,99.9777,69.7038,2.87753,4.57437,0.01,93.3278,56.4908
823,2.23322,kS6KPhosB,1.0,0.5585720000000001,5.83708,0.102801,22.8496,72.9238,4.12607,4.76971,100.0,100.0,0.01,99.9777,69.7038,2.87753,4.57437,0.01,93.3278,56.4908
824,2.23322,kS6KPhosB,1.0,0.5585720000000001,5.83708,0.102801,22.8496,72.9238,4.12607,4.76971,100.0,100.0,0.01,99.9777,69.7038,2.87753,4.57437,0.01,93.3278,56.4908
825,2.23322,kS6KPhosB,1.0,0.5585720000000001,5.83708,0.102801,22.8496,72.9238,4.12607,4.76971,100.0,100.0,0.01,99.9777,69.7038,2.87753,4.57437,0.01,93.3278,56.4908
826,2.23322,kS6KPhosB,1.0,0.5585720000000001,5.83708,0.102801,22.8496,72.9238,4.12607,4.76971,100.0,100.0,0.01,99.9777,69.7038,2.87753,4.57437,0.01,93.3278,56.4908
827,2.23322,kS6KPhosB,1.0,0.5585720000000001,5.83708,0.102801,22.8496,72.9238,4.12607,4.76971,100.0,100.0,0.01,99.9777,69.7038,2.87753,4.57437,0.01,93.3278,56.4908
828,2.23322,kS6KPhosB,1.0,0.5585720000000001,5.83708,0.102801,22.8496,72.9238,4.12607,4.76971,100.0,100.0,0.01,99.9777,69.7038,2.87753,4.57437,0.01,93.3278,56.4908
829,2.23322,kS6KPhosB,1.0,0.5585720000000001,5.83708,0.102801,22.8496,72.9238,4.12607,4.76971,100.0,100.0,0.01,99.9777,69.7038,2.87753,4.57437,0.01,93.3278,56.4908
830,2.23342,kS6KPhosB,1.5,0.5906600000000001,6.15731,0.108164,25.288,65.0364,4.2961800000000006,6.44212,90.6483,100.0,0.01,100.0,100.0,4.316295,3.95553,0.01,86.7065,52.5551
831,2.23342,kS6KPhosB,1.5,0.5906600000000001,6.15731,0.108164,25.288,65.0364,4.2961800000000006,6.44212,90.6483,100.0,0.01,100.0,100.0,4.316295,3.95553,0.01,86.7065,52.5551
832,2.23342,kS6KPhosB,1.5,0.5906600000000001,6.15731,0.108164,25.288,65.0364,4.2961800000000006,6.44212,90.6483,100.0,0.01,100.0,100.0,4.316295,3.95553,0.01,86.7065,52.5551
833,2.23342,kS6KPhosB,1.5,0.5906600000000001,6.15731,0.108164,25.288,65.0364,4.2961800000000006,6.44212,90.6483,100.0,0.01,100.0,100.0,4.316295,3.95553,0.01,86.7065,52.5551
834,2.23342,kS6KPhosB,1.5,0.5906600000000001,6.15731,0.108164,25.288,65.0364,4.2961800000000006,6.44212,90.6483,100.0,0.01,100.0,100.0,4.316295,3.95553,0.01,86.7065,52.5551
835,2.23342,kS6KPhosB,1.5,0.5906600000000001,6.15731,0.108164,25.288,65.0364,4.2961800000000006,6.44212,90.6483,100.0,0.01,100.0,100.0,4.316295,3.95553,0.01,86.7065,52.5551
836,2.23342,kS6KPhosB,1.5,0.5906600000000001,6.15731,0.108164,25.288,65.0364,4.2961800000000006,6.44212,90.6483,100.0,0.01,100.0,100.0,4.316295,3.95553,0.01,86.7065,52.5551
837,2.23342,kS6KPhosB,1.5,0.5906600000000001,6.15731,0.108164,25.288,65.0364,4.2961800000000006,6.44212,90.6483,100.0,0.01,100.0,100.0,4.316295,3.95553,0.01,86.7065,52.5551
838,2.23342,kS6KPhosB,1.5,0.5906600000000001,6.15731,0.108164,25.288,65.0364,4.2961800000000006,6.44212,90.6483,100.0,0.01,100.0,100.0,4.316295,3.95553,0.01,86.7065,52.5551
839,2.23342,kS6KPhosB,1.5,0.5906600000000001,6.15731,0.108164,25.288,65.0364,4.2961800000000006,6.44212,90.6483,100.0,0.01,100.0,100.0,4.316295,3.95553,0.01,86.7065,52.5551
840,2.23593,kS6KPhosB,2.25,0.348578,3.6008,0.06310700000000001,34.1549,22.5898,3.15488,6.5876600000000005,62.01600000000001,100.0,0.01,100.0,100.0,6.4744425,2.01477,0.01,81.5483,49.5825
841,2.23593,kS6KPhosB,2.25,0.348578,3.6008,0.06310700000000001,34.1549,22.5898,3.15488,6.5876600000000005,62.01600000000001,100.0,0.01,100.0,100.0,6.4744425,2.01477,0.01,81.5483,49.5825
842,2.23593,kS6KPhosB,2.25,0.348578,3.6008,0.06310700000000001,34.1549,22.5898,3.15488,6.5876600000000005,62.01600000000001,100.0,0.01,100.0,100.0,6.4744425,2.01477,0.01,81.5483,49.5825
843,2.23593,kS6KPhosB,2.25,0.348578,3.6008,0.06310700000000001,34.1549,22.5898,3.15488,6.5876600000000005,62.01600000000001,100.0,0.01,100.0,100.0,6.4744425,2.01477,0.01,81.5483,49.5825
844,2.23593,kS6KPhosB,2.25,0.348578,3.6008,0.06310700000000001,34.1549,22.5898,3.15488,6.5876600000000005,62.01600000000001,100.0,0.01,100.0,100.0,6.4744425,2.01477,0.01,81.5483,49.5825
845,2.23593,kS6KPhosB,2.25,0.348578,3.6008,0.06310700000000001,34.1549,22.5898,3.15488,6.5876600000000005,62.01600000000001,100.0,0.01,100.0,100.0,6.4744425,2.01477,0.01,81.5483,49.5825
846,2.23593,kS6KPhosB,2.25,0.348578,3.6008,0.06310700000000001,34.1549,22.5898,3.15488,6.5876600000000005,62.01600000000001,100.0,0.01,100.0,100.0,6.4744425,2.01477,0.01,81.5483,49.5825
847,2.23593,kS6KPhosB,2.25,0.348578,3.6008,0.06310700000000001,34.1549,22.5898,3.15488,6.5876600000000005,62.01600000000001,100.0,0.01,100.0,100.0,6.4744425,2.01477,0.01,81.5483,49.5825
848,2.23593,kS6KPhosB,2.25,0.348578,3.6008,0.06310700000000001,34.1549,22.5898,3.15488,6.5876600000000005,62.01600000000001,100.0,0.01,100.0,100.0,6.4744425,2.01477,0.01,81.5483,49.5825
849,2.23593,kS6KPhosB,2.25,0.348578,3.6008,0.06310700000000001,34.1549,22.5898,3.15488,6.5876600000000005,62.01600000000001,100.0,0.01,100.0,100.0,6.4744425,2.01477,0.01,81.5483,49.5825
850,2.24484,kS6KPhosB,3.3749999999999996,0.529716,5.37624,0.0947809,62.4384,0.0690734,0.0206502,7.57183,48.1523,100.0,0.01,100.0,100.0,9.71166375,0.851872,0.01,79.5736,48.7459
851,2.24484,kS6KPhosB,3.3749999999999996,0.529716,5.37624,0.0947809,62.4384,0.0690734,0.0206502,7.57183,48.1523,100.0,0.01,100.0,100.0,9.71166375,0.851872,0.01,79.5736,48.7459
852,2.24484,kS6KPhosB,3.3749999999999996,0.529716,5.37624,0.0947809,62.4384,0.0690734,0.0206502,7.57183,48.1523,100.0,0.01,100.0,100.0,9.71166375,0.851872,0.01,79.5736,48.7459
853,2.24484,kS6KPhosB,3.3749999999999996,0.529716,5.37624,0.0947809,62.4384,0.0690734,0.0206502,7.57183,48.1523,100.0,0.01,100.0,100.0,9.71166375,0.851872,0.01,79.5736,48.7459
854,2.24484,kS6KPhosB,3.3749999999999996,0.529716,5.37624,0.0947809,62.4384,0.0690734,0.0206502,7.57183,48.1523,100.0,0.01,100.0,100.0,9.71166375,0.851872,0.01,79.5736,48.7459
855,2.24484,kS6KPhosB,3.3749999999999996,0.529716,5.37624,0.0947809,62.4384,0.0690734,0.0206502,7.57183,48.1523,100.0,0.01,100.0,100.0,9.71166375,0.851872,0.01,79.5736,48.7459
856,2.24484,kS6KPhosB,3.3749999999999996,0.529716,5.37624,0.0947809,62.4384,0.0690734,0.0206502,7.57183,48.1523,100.0,0.01,100.0,100.0,9.71166375,0.851872,0.01,79.5736,48.7459
857,2.24484,kS6KPhosB,3.3749999999999996,0.529716,5.37624,0.0947809,62.4384,0.0690734,0.0206502,7.57183,48.1523,100.0,0.01,100.0,100.0,9.71166375,0.851872,0.01,79.5736,48.7459
858,2.24484,kS6KPhosB,3.3749999999999996,0.529716,5.37624,0.0947809,62.4384,0.0690734,0.0206502,7.57183,48.1523,100.0,0.01,100.0,100.0,9.71166375,0.851872,0.01,79.5736,48.7459
859,2.24484,kS6KPhosB,3.3749999999999996,0.529716,5.37624,0.0947809,62.4384,0.0690734,0.0206502,7.57183,48.1523,100.0,0.01,100.0,100.0,9.71166375,0.851872,0.01,79.5736,48.7459
860,2.27141,kS6KPhosB,5.062,0.0566472,0.559613,0.0100886,38.2133,3.14191,1.34384,9.09191,39.8848,100.0,0.01,100.0,100.0,14.566056860000002,0.207027,0.01,95.9921,58.5552
861,2.27141,kS6KPhosB,5.062,0.0566472,0.559613,0.0100886,38.2133,3.14191,1.34384,9.09191,39.8848,100.0,0.01,100.0,100.0,14.566056860000002,0.207027,0.01,95.9921,58.5552
862,2.27141,kS6KPhosB,5.062,0.0566472,0.559613,0.0100886,38.2133,3.14191,1.34384,9.09191,39.8848,100.0,0.01,100.0,100.0,14.566056860000002,0.207027,0.01,95.9921,58.5552
863,2.27141,kS6KPhosB,5.062,0.0566472,0.559613,0.0100886,38.2133,3.14191,1.34384,9.09191,39.8848,100.0,0.01,100.0,100.0,14.566056860000002,0.207027,0.01,95.9921,58.5552
864,2.27141,kS6KPhosB,5.062,0.0566472,0.559613,0.0100886,38.2133,3.14191,1.34384,9.09191,39.8848,100.0,0.01,100.0,100.0,14.566056860000002,0.207027,0.01,95.9921,58.5552
865,2.27141,kS6KPhosB,5.062,0.0566472,0.559613,0.0100886,38.2133,3.14191,1.34384,9.09191,39.8848,100.0,0.01,100.0,100.0,14.566056860000002,0.207027,0.01,95.9921,58.5552
866,2.27141,kS6KPhosB,5.062,0.0566472,0.559613,0.0100886,38.2133,3.14191,1.34384,9.09191,39.8848,100.0,0.01,100.0,100.0,14.566056860000002,0.207027,0.01,95.9921,58.5552
867,2.27141,kS6KPhosB,5.062,0.0566472,0.559613,0.0100886,38.2133,3.14191,1.34384,9.09191,39.8848,100.0,0.01,100.0,100.0,14.566056860000002,0.207027,0.01,95.9921,58.5552
868,2.27141,kS6KPhosB,5.062,0.0566472,0.559613,0.0100886,38.2133,3.14191,1.34384,9.09191,39.8848,100.0,0.01,100.0,100.0,14.566056860000002,0.207027,0.01,95.9921,58.5552
869,2.27141,kS6KPhosB,5.062,0.0566472,0.559613,0.0100886,38.2133,3.14191,1.34384,9.09191,39.8848,100.0,0.01,100.0,100.0,14.566056860000002,0.207027,0.01,95.9921,58.5552
870,2.33661,kS6KPhosB,7.593999999999999,0.60072,5.75601,0.110168,11.4606,30.957,4.39801,10.1335,32.7501,56.1188,0.014389099999999997,100.0,100.0,21.85196282,0.01,0.01,87.8868,53.8805
871,2.33661,kS6KPhosB,7.593999999999999,0.60072,5.75601,0.110168,11.4606,30.957,4.39801,10.1335,32.7501,56.1188,0.014389099999999997,100.0,100.0,21.85196282,0.01,0.01,87.8868,53.8805
872,2.33661,kS6KPhosB,7.593999999999999,0.60072,5.75601,0.110168,11.4606,30.957,4.39801,10.1335,32.7501,56.1188,0.014389099999999997,100.0,100.0,21.85196282,0.01,0.01,87.8868,53.8805
873,2.33661,kS6KPhosB,7.593999999999999,0.60072,5.75601,0.110168,11.4606,30.957,4.39801,10.1335,32.7501,56.1188,0.014389099999999997,100.0,100.0,21.85196282,0.01,0.01,87.8868,53.8805
874,2.33661,kS6KPhosB,7.593999999999999,0.60072,5.75601,0.110168,11.4606,30.957,4.39801,10.1335,32.7501,56.1188,0.014389099999999997,100.0,100.0,21.85196282,0.01,0.01,87.8868,53.8805
875,2.33661,kS6KPhosB,7.593999999999999,0.60072,5.75601,0.110168,11.4606,30.957,4.39801,10.1335,32.7501,56.1188,0.014389099999999997,100.0,100.0,21.85196282,0.01,0.01,87.8868,53.8805
876,2.33661,kS6KPhosB,7.593999999999999,0.60072,5.75601,0.110168,11.4606,30.957,4.39801,10.1335,32.7501,56.1188,0.014389099999999997,100.0,100.0,21.85196282,0.01,0.01,87.8868,53.8805
877,2.33661,kS6KPhosB,7.593999999999999,0.60072,5.75601,0.110168,11.4606,30.957,4.39801,10.1335,32.7501,56.1188,0.014389099999999997,100.0,100.0,21.85196282,0.01,0.01,87.8868,53.8805
878,2.33661,kS6KPhosB,7.593999999999999,0.60072,5.75601,0.110168,11.4606,30.957,4.39801,10.1335,32.7501,56.1188,0.014389099999999997,100.0,100.0,21.85196282,0.01,0.01,87.8868,53.8805
879,2.33661,kS6KPhosB,7.593999999999999,0.60072,5.75601,0.110168,11.4606,30.957,4.39801,10.1335,32.7501,56.1188,0.014389099999999997,100.0,100.0,21.85196282,0.01,0.01,87.8868,53.8805
880,2.24171,kTORPRAS,0.132,0.0561825,0.5892,0.0100242,62.9599,1.67363,0.5676939999999999,2.51853,94.0531,100.0,0.01,100.0,10.0721,1.51893,0.60381684,0.01,79.0811,48.4111
881,2.24171,kTORPRAS,0.132,0.0561825,0.5892,0.0100242,62.9599,1.67363,0.5676939999999999,2.51853,94.0531,100.0,0.01,100.0,10.0721,1.51893,0.60381684,0.01,79.0811,48.4111
882,2.24171,kTORPRAS,0.132,0.0561825,0.5892,0.0100242,62.9599,1.67363,0.5676939999999999,2.51853,94.0531,100.0,0.01,100.0,10.0721,1.51893,0.60381684,0.01,79.0811,48.4111
883,2.24171,kTORPRAS,0.132,0.0561825,0.5892,0.0100242,62.9599,1.67363,0.5676939999999999,2.51853,94.0531,100.0,0.01,100.0,10.0721,1.51893,0.60381684,0.01,79.0811,48.4111
884,2.24171,kTORPRAS,0.132,0.0561825,0.5892,0.0100242,62.9599,1.67363,0.5676939999999999,2.51853,94.0531,100.0,0.01,100.0,10.0721,1.51893,0.60381684,0.01,79.0811,48.4111
885,2.24171,kTORPRAS,0.132,0.0561825,0.5892,0.0100242,62.9599,1.67363,0.5676939999999999,2.51853,94.0531,100.0,0.01,100.0,10.0721,1.51893,0.60381684,0.01,79.0811,48.4111
886,2.24171,kTORPRAS,0.132,0.0561825,0.5892,0.0100242,62.9599,1.67363,0.5676939999999999,2.51853,94.0531,100.0,0.01,100.0,10.0721,1.51893,0.60381684,0.01,79.0811,48.4111
887,2.24171,kTORPRAS,0.132,0.0561825,0.5892,0.0100242,62.9599,1.67363,0.5676939999999999,2.51853,94.0531,100.0,0.01,100.0,10.0721,1.51893,0.60381684,0.01,79.0811,48.4111
888,2.24171,kTORPRAS,0.132,0.0561825,0.5892,0.0100242,62.9599,1.67363,0.5676939999999999,2.51853,94.0531,100.0,0.01,100.0,10.0721,1.51893,0.60381684,0.01,79.0811,48.4111
889,2.24171,kTORPRAS,0.132,0.0561825,0.5892,0.0100242,62.9599,1.67363,0.5676939999999999,2.51853,94.0531,100.0,0.01,100.0,10.0721,1.51893,0.60381684,0.01,79.0811,48.4111
890,2.23951,kTORPRAS,0.198,0.467506,4.72144,0.08296060000000001,29.9547,23.6604,4.46709,4.68772,94.5587,100.0,0.01,100.0,24.0495,2.86195,0.9057252600000001,0.01,83.2705,51.2803
891,2.23951,kTORPRAS,0.198,0.467506,4.72144,0.08296060000000001,29.9547,23.6604,4.46709,4.68772,94.5587,100.0,0.01,100.0,24.0495,2.86195,0.9057252600000001,0.01,83.2705,51.2803
892,2.23951,kTORPRAS,0.198,0.467506,4.72144,0.08296060000000001,29.9547,23.6604,4.46709,4.68772,94.5587,100.0,0.01,100.0,24.0495,2.86195,0.9057252600000001,0.01,83.2705,51.2803
893,2.23951,kTORPRAS,0.198,0.467506,4.72144,0.08296060000000001,29.9547,23.6604,4.46709,4.68772,94.5587,100.0,0.01,100.0,24.0495,2.86195,0.9057252600000001,0.01,83.2705,51.2803
894,2.23951,kTORPRAS,0.198,0.467506,4.72144,0.08296060000000001,29.9547,23.6604,4.46709,4.68772,94.5587,100.0,0.01,100.0,24.0495,2.86195,0.9057252600000001,0.01,83.2705,51.2803
895,2.23951,kTORPRAS,0.198,0.467506,4.72144,0.08296060000000001,29.9547,23.6604,4.46709,4.68772,94.5587,100.0,0.01,100.0,24.0495,2.86195,0.9057252600000001,0.01,83.2705,51.2803
896,2.23951,kTORPRAS,0.198,0.467506,4.72144,0.08296060000000001,29.9547,23.6604,4.46709,4.68772,94.5587,100.0,0.01,100.0,24.0495,2.86195,0.9057252600000001,0.01,83.2705,51.2803
897,2.23951,kTORPRAS,0.198,0.467506,4.72144,0.08296060000000001,29.9547,23.6604,4.46709,4.68772,94.5587,100.0,0.01,100.0,24.0495,2.86195,0.9057252600000001,0.01,83.2705,51.2803
898,2.23951,kTORPRAS,0.198,0.467506,4.72144,0.08296060000000001,29.9547,23.6604,4.46709,4.68772,94.5587,100.0,0.01,100.0,24.0495,2.86195,0.9057252600000001,0.01,83.2705,51.2803
899,2.23951,kTORPRAS,0.198,0.467506,4.72144,0.08296060000000001,29.9547,23.6604,4.46709,4.68772,94.5587,100.0,0.01,100.0,24.0495,2.86195,0.9057252600000001,0.01,83.2705,51.2803
900,2.23457,kTORPRAS,0.296,0.055153,0.581803,0.010001799999999998,52.3975,1.4048,0.323484,0.380539,99.9194,100.0,0.01,100.0,1.98784,0.219005,1.3540135199999999,0.01,83.5787,51.3649
901,2.23457,kTORPRAS,0.296,0.055153,0.581803,0.010001799999999998,52.3975,1.4048,0.323484,0.380539,99.9194,100.0,0.01,100.0,1.98784,0.219005,1.3540135199999999,0.01,83.5787,51.3649
902,2.23457,kTORPRAS,0.296,0.055153,0.581803,0.010001799999999998,52.3975,1.4048,0.323484,0.380539,99.9194,100.0,0.01,100.0,1.98784,0.219005,1.3540135199999999,0.01,83.5787,51.3649
903,2.23457,kTORPRAS,0.296,0.055153,0.581803,0.010001799999999998,52.3975,1.4048,0.323484,0.380539,99.9194,100.0,0.01,100.0,1.98784,0.219005,1.3540135199999999,0.01,83.5787,51.3649
904,2.23457,kTORPRAS,0.296,0.055153,0.581803,0.010001799999999998,52.3975,1.4048,0.323484,0.380539,99.9194,100.0,0.01,100.0,1.98784,0.219005,1.3540135199999999,0.01,83.5787,51.3649
905,2.23457,kTORPRAS,0.296,0.055153,0.581803,0.010001799999999998,52.3975,1.4048,0.323484,0.380539,99.9194,100.0,0.01,100.0,1.98784,0.219005,1.3540135199999999,0.01,83.5787,51.3649
906,2.23457,kTORPRAS,0.296,0.055153,0.581803,0.010001799999999998,52.3975,1.4048,0.323484,0.380539,99.9194,100.0,0.01,100.0,1.98784,0.219005,1.3540135199999999,0.01,83.5787,51.3649
907,2.23457,kTORPRAS,0.296,0.055153,0.581803,0.010001799999999998,52.3975,1.4048,0.323484,0.380539,99.9194,100.0,0.01,100.0,1.98784,0.219005,1.3540135199999999,0.01,83.5787,51.3649
908,2.23457,kTORPRAS,0.296,0.055153,0.581803,0.010001799999999998,52.3975,1.4048,0.323484,0.380539,99.9194,100.0,0.01,100.0,1.98784,0.219005,1.3540135199999999,0.01,83.5787,51.3649
909,2.23457,kTORPRAS,0.296,0.055153,0.581803,0.010001799999999998,52.3975,1.4048,0.323484,0.380539,99.9194,100.0,0.01,100.0,1.98784,0.219005,1.3540135199999999,0.01,83.5787,51.3649
910,2.23434,kTORPRAS,0.44399999999999995,0.629347,6.5511300000000015,0.114865,27.0256,37.0775,4.2289,4.94688,100.0,100.0,0.01,99.7722,38.9877,2.9291,2.03102028,0.01,95.4984,57.7077
911,2.23434,kTORPRAS,0.44399999999999995,0.629347,6.5511300000000015,0.114865,27.0256,37.0775,4.2289,4.94688,100.0,100.0,0.01,99.7722,38.9877,2.9291,2.03102028,0.01,95.4984,57.7077
912,2.23434,kTORPRAS,0.44399999999999995,0.629347,6.5511300000000015,0.114865,27.0256,37.0775,4.2289,4.94688,100.0,100.0,0.01,99.7722,38.9877,2.9291,2.03102028,0.01,95.4984,57.7077
913,2.23434,kTORPRAS,0.44399999999999995,0.629347,6.5511300000000015,0.114865,27.0256,37.0775,4.2289,4.94688,100.0,100.0,0.01,99.7722,38.9877,2.9291,2.03102028,0.01,95.4984,57.7077
914,2.23434,kTORPRAS,0.44399999999999995,0.629347,6.5511300000000015,0.114865,27.0256,37.0775,4.2289,4.94688,100.0,100.0,0.01,99.7722,38.9877,2.9291,2.03102028,0.01,95.4984,57.7077
915,2.23434,kTORPRAS,0.44399999999999995,0.629347,6.5511300000000015,0.114865,27.0256,37.0775,4.2289,4.94688,100.0,100.0,0.01,99.7722,38.9877,2.9291,2.03102028,0.01,95.4984,57.7077
916,2.23434,kTORPRAS,0.44399999999999995,0.629347,6.5511300000000015,0.114865,27.0256,37.0775,4.2289,4.94688,100.0,100.0,0.01,99.7722,38.9877,2.9291,2.03102028,0.01,95.4984,57.7077
917,2.23434,kTORPRAS,0.44399999999999995,0.629347,6.5511300000000015,0.114865,27.0256,37.0775,4.2289,4.94688,100.0,100.0,0.01,99.7722,38.9877,2.9291,2.03102028,0.01,95.4984,57.7077
918,2.23434,kTORPRAS,0.44399999999999995,0.629347,6.5511300000000015,0.114865,27.0256,37.0775,4.2289,4.94688,100.0,100.0,0.01,99.7722,38.9877,2.9291,2.03102028,0.01,95.4984,57.7077
919,2.23434,kTORPRAS,0.44399999999999995,0.629347,6.5511300000000015,0.114865,27.0256,37.0775,4.2289,4.94688,100.0,100.0,0.01,99.7722,38.9877,2.9291,2.03102028,0.01,95.4984,57.7077
920,2.23323,kTORPRAS,0.667,1.12951,11.8068,0.20817800000000006,25.0297,41.9416,3.66733,0.15782000000000002,98.1696,100.0,0.01,96.7508,1.40166,0.0915285,3.05110479,0.0110419,96.1518,58.2002
921,2.23323,kTORPRAS,0.667,1.12951,11.8068,0.20817800000000006,25.0297,41.9416,3.66733,0.15782000000000002,98.1696,100.0,0.01,96.7508,1.40166,0.0915285,3.05110479,0.0110419,96.1518,58.2002
922,2.23323,kTORPRAS,0.667,1.12951,11.8068,0.20817800000000006,25.0297,41.9416,3.66733,0.15782000000000002,98.1696,100.0,0.01,96.7508,1.40166,0.0915285,3.05110479,0.0110419,96.1518,58.2002
923,2.23323,kTORPRAS,0.667,1.12951,11.8068,0.20817800000000006,25.0297,41.9416,3.66733,0.15782000000000002,98.1696,100.0,0.01,96.7508,1.40166,0.0915285,3.05110479,0.0110419,96.1518,58.2002
924,2.23323,kTORPRAS,0.667,1.12951,11.8068,0.20817800000000006,25.0297,41.9416,3.66733,0.15782000000000002,98.1696,100.0,0.01,96.7508,1.40166,0.0915285,3.05110479,0.0110419,96.1518,58.2002
925,2.23323,kTORPRAS,0.667,1.12951,11.8068,0.20817800000000006,25.0297,41.9416,3.66733,0.15782000000000002,98.1696,100.0,0.01,96.7508,1.40166,0.0915285,3.05110479,0.0110419,96.1518,58.2002
926,2.23323,kTORPRAS,0.667,1.12951,11.8068,0.20817800000000006,25.0297,41.9416,3.66733,0.15782000000000002,98.1696,100.0,0.01,96.7508,1.40166,0.0915285,3.05110479,0.0110419,96.1518,58.2002
927,2.23323,kTORPRAS,0.667,1.12951,11.8068,0.20817800000000006,25.0297,41.9416,3.66733,0.15782000000000002,98.1696,100.0,0.01,96.7508,1.40166,0.0915285,3.05110479,0.0110419,96.1518,58.2002
928,2.23323,kTORPRAS,0.667,1.12951,11.8068,0.20817800000000006,25.0297,41.9416,3.66733,0.15782000000000002,98.1696,100.0,0.01,96.7508,1.40166,0.0915285,3.05110479,0.0110419,96.1518,58.2002
929,2.23323,kTORPRAS,0.667,1.12951,11.8068,0.20817800000000006,25.0297,41.9416,3.66733,0.15782000000000002,98.1696,100.0,0.01,96.7508,1.40166,0.0915285,3.05110479,0.0110419,96.1518,58.2002
