,Time,A,Ap,Bp,B,PT,Stim,A_wb,Ap_wb,B_wb,Bp_wb,mySubsA0,mySubsA1,mySubsA2,A_wb_DVT0,A_wb_DVT1,A_wb_DVT2,A_wb_DVT3,A_wb_DVT4,A_wb_DVT5,Ap_wb_DVT0,Ap_wb_DVT1,Ap_wb_DVT2,Ap_wb_DVT3,Ap_wb_DVT4,Ap_wb_DVT5,B_wb_DVT0,B_wb_DVT1,B_wb_DVT2,B_wb_DVT3,B_wb_DVT4,B_wb_DVT5,Bp_wb_DVT0,Bp_wb_DVT1,Bp_wb_DVT2,Bp_wb_DVT3,Bp_wb_DVT4,Bp_wb_DVT5,PTSpeed,k1,k2,k3,k4,A_T,B_T,index,dataKey
411,30,0.6472060000000001,1.15279,0.9546549999999999,0.745345,30,1,1.8,1.15279,1.7,0.9546549999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,7,cellLineA
412,40,0.647302,1.1527,0.9546459999999999,0.745354,40,1,1.8,1.1527,1.7,0.9546459999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,7,cellLineA
413,50,0.647302,1.1527,0.954641,0.745359,50,1,1.8,1.1527,1.7,0.954641,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,7,cellLineA
414,60,0.647302,1.1527,0.9546399999999999,0.74536,60,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,7,cellLineA
415,70,0.647302,1.1527,0.9546399999999999,0.74536,70,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,7,cellLineA
416,80,0.647302,1.1527,0.9546399999999999,0.74536,80,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,7,cellLineA
417,90,0.647302,1.1527,0.9546399999999999,0.74536,90,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,7,cellLineA
418,100,0.647302,1.1527,0.9546399999999999,0.74536,100,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,7,cellLineA
419,110,0.647302,1.1527,0.9546399999999999,0.74536,110,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,7,cellLineA
420,120,0.647302,1.1527,0.9546399999999999,0.74536,120,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,7,cellLineA
421,130,0.647302,1.1527,0.9546399999999999,0.74536,130,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,7,cellLineA
422,140,0.647302,1.1527,0.9546399999999999,0.74536,140,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,7,cellLineA
423,150,0.647302,1.1527,0.9546399999999999,0.74536,150,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,7,cellLineA
424,160,0.647302,1.1527,0.9546399999999999,0.74536,160,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,7,cellLineA
425,170,0.647302,1.1527,0.9546399999999999,0.74536,170,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,7,cellLineA
426,180,0.647302,1.1527,0.9546399999999999,0.74536,180,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,7,cellLineA
427,190,0.647302,1.1527,0.9546399999999999,0.74536,190,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,7,cellLineA
428,200,0.647302,1.1527,0.9546399999999999,0.74536,200,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,7,cellLineA
429,210,0.647302,1.1527,0.9546399999999999,0.74536,210,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,7,cellLineA
430,220,0.647302,1.1527,0.9546399999999999,0.74536,220,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,7,cellLineA
431,230,0.647302,1.1527,0.9546399999999999,0.74536,230,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,7,cellLineA
432,0,0.900001,0.899999,0.85,0.85,0,1,1.8,0.899999,1.7,0.85,0.18,0.0999998,0.117647,1.8,10000.0,10000.0,10000.0,10000.0,10000.0,0.899999,10000.0,10000.0,10000.0,10000.0,10000.0,1.7,10000.0,10000.0,10000.0,10000.0,10000.0,0.85,10000.0,10000.0,10000.0,10000.0,10000.0,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,8,cellLineA
433,10,0.642361,1.15764,0.935167,0.764833,10,1,1.8,1.15764,1.7,0.935167,0.18,0.0999998,0.117647,1.8,1.8,1.8,10000.0,10000.0,10000.0,0.899999,1.10449,1.15269,10000.0,10000.0,10000.0,1.7,1.7,1.7,10000.0,10000.0,10000.0,0.85,0.884704,0.923227,10000.0,10000.0,10000.0,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,8,cellLineA
434,20,0.64573,1.1542700000000001,0.953678,0.746322,20,1,1.8,1.1542700000000001,1.7,0.953678,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,8,cellLineA
435,30,0.6472060000000001,1.15279,0.9546549999999999,0.745345,30,1,1.8,1.15279,1.7,0.9546549999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,8,cellLineA
436,40,0.647302,1.1527,0.9546459999999999,0.745354,40,1,1.8,1.1527,1.7,0.9546459999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,8,cellLineA
437,50,0.647302,1.1527,0.954641,0.745359,50,1,1.8,1.1527,1.7,0.954641,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,8,cellLineA
438,60,0.647302,1.1527,0.9546399999999999,0.74536,60,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,8,cellLineA
439,70,0.647302,1.1527,0.9546399999999999,0.74536,70,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,8,cellLineA
440,80,0.647302,1.1527,0.9546399999999999,0.74536,80,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,8,cellLineA
441,90,0.647302,1.1527,0.9546399999999999,0.74536,90,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,8,cellLineA
442,100,0.647302,1.1527,0.9546399999999999,0.74536,100,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,8,cellLineA
443,110,0.647302,1.1527,0.9546399999999999,0.74536,110,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,8,cellLineA
444,120,0.647302,1.1527,0.9546399999999999,0.74536,120,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,8,cellLineA
445,130,0.647302,1.1527,0.9546399999999999,0.74536,130,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,8,cellLineA
446,140,0.647302,1.1527,0.9546399999999999,0.74536,140,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,8,cellLineA
447,150,0.647302,1.1527,0.9546399999999999,0.74536,150,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,8,cellLineA
448,160,0.647302,1.1527,0.9546399999999999,0.74536,160,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,8,cellLineA
449,170,0.647302,1.1527,0.9546399999999999,0.74536,170,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,8,cellLineA
450,180,0.647302,1.1527,0.9546399999999999,0.74536,180,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,8,cellLineA
451,190,0.647302,1.1527,0.9546399999999999,0.74536,190,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,8,cellLineA
452,200,0.647302,1.1527,0.9546399999999999,0.74536,200,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,8,cellLineA
453,210,0.647302,1.1527,0.9546399999999999,0.74536,210,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,8,cellLineA
454,220,0.647302,1.1527,0.9546399999999999,0.74536,220,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,8,cellLineA
455,230,0.647302,1.1527,0.9546399999999999,0.74536,230,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,8,cellLineA
456,0,0.900001,0.899999,0.85,0.85,0,1,1.8,0.899999,1.7,0.85,0.18,0.0999998,0.117647,1.8,10000.0,10000.0,10000.0,10000.0,10000.0,0.899999,10000.0,10000.0,10000.0,10000.0,10000.0,1.7,10000.0,10000.0,10000.0,10000.0,10000.0,0.85,10000.0,10000.0,10000.0,10000.0,10000.0,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,9,cellLineA
457,10,0.642361,1.15764,0.935167,0.764833,10,1,1.8,1.15764,1.7,0.935167,0.18,0.0999998,0.117647,1.8,1.8,1.8,10000.0,10000.0,10000.0,0.899999,1.10449,1.15269,10000.0,10000.0,10000.0,1.7,1.7,1.7,10000.0,10000.0,10000.0,0.85,0.884704,0.923227,10000.0,10000.0,10000.0,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,9,cellLineA
458,20,0.64573,1.1542700000000001,0.953678,0.746322,20,1,1.8,1.1542700000000001,1.7,0.953678,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,9,cellLineA
459,30,0.6472060000000001,1.15279,0.9546549999999999,0.745345,30,1,1.8,1.15279,1.7,0.9546549999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,9,cellLineA
460,40,0.647302,1.1527,0.9546459999999999,0.745354,40,1,1.8,1.1527,1.7,0.9546459999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,9,cellLineA
461,50,0.647302,1.1527,0.954641,0.745359,50,1,1.8,1.1527,1.7,0.954641,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,9,cellLineA
462,60,0.647302,1.1527,0.9546399999999999,0.74536,60,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,9,cellLineA
463,70,0.647302,1.1527,0.9546399999999999,0.74536,70,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,9,cellLineA
464,80,0.647302,1.1527,0.9546399999999999,0.74536,80,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,9,cellLineA
465,90,0.647302,1.1527,0.9546399999999999,0.74536,90,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,9,cellLineA
466,100,0.647302,1.1527,0.9546399999999999,0.74536,100,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,9,cellLineA
467,110,0.647302,1.1527,0.9546399999999999,0.74536,110,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,9,cellLineA
468,120,0.647302,1.1527,0.9546399999999999,0.74536,120,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,9,cellLineA
469,130,0.647302,1.1527,0.9546399999999999,0.74536,130,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,9,cellLineA
470,140,0.647302,1.1527,0.9546399999999999,0.74536,140,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,9,cellLineA
471,150,0.647302,1.1527,0.9546399999999999,0.74536,150,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,9,cellLineA
