,RSS,AAB,InsulinB,PI3K_T_MCF7,RICTOR_T_MCF7,RPTOR_T_MCF7,kAktByTor2Dephos,kAktByTor2Phos,kAktDephos,kAktPhos_kcat,kFourEBP1Dephos,kFourEBP1Phos,kIRS1Act,kIRS1Inact,kIRS1Phos,kPI3KDephos,kPI3KPhos,kPras40Dephos,kPras40Phos,kRAS,kS6KDephos,kS6KPhos,kTSC2Dephos,kTSC2Phos,kTSC2PhosBoost,kmTORC1Dephos,kmTORC1LysToCyt,kmTORC1Phos,kmTORC1_Dis,kmTORC1cytToLys,kmTORC2Dephos,kmTORC2DephosByS6K,kmTORC2_Dis,kmTOR_RIC_Comb,kmTOR_RPT_Comb,mTOR_T_MCF7
66,0.849384,0.35922600000000005,0.568361,0.8882059999999999,0.48761099999999996,87.7871,100.0,0.107446,0.111574,0.0190831,17.8724,57.1772,0.495162,2.7438700000000003,98.6059,99.17399999999999,8.37917,0.453687,0.5273680000000001,0.011122799999999999,2.3572599999999997,2.53695,2.08474,0.010123899999999998,0.754128,1.1713,40.5746,2.45771,52.7983,5.32413,59.1556,0.624684,0.0339361,23.4658,79.9685,30.5617
67,0.849384,0.368264,0.570278,0.01,0.6985819999999999,20.8563,55.0486,11.7187,0.0692535,0.012441500000000001,0.9223899999999999,0.0100141,0.197077,1.23767,99.9522,20.1193,0.220322,0.271233,0.0260185,0.0100001,1.0232700000000001,25.7415,1.28093,32.6199,0.670457,15.7035,21.7294,40.6178,22.570999999999998,0.20839000000000002,100.0,0.0638448,0.185008,18.9657,0.513466,5.17822
68,0.849384,0.17606,0.556778,0.01,14.7976,96.8948,100.0,38.3219,0.044312,5.1496900000000005,1.4591100000000001,12.9559,0.158842,0.710386,81.2212,98.9751,0.376241,0.193443,0.0123946,0.025649900000000003,28.1276,22.903000000000002,0.911718,1.37653,11.9813,32.9111,9.33836,5.58265,76.2131,100.0,95.8617,72.9302,4.3215900000000005,83.6884,4.61031,11.9184
69,0.849384,0.212608,0.568691,0.010400399999999999,14.2572,13.5767,54.0683,8.72607,0.479863,0.39893,11.5314,84.5094,2.74654,15.0092,99.8341,6.05486,0.0423711,0.9067360000000001,9.70664,0.013138999999999998,16.307000000000002,84.7355,8.40312,93.492,0.0213998,18.9112,71.2261,2.95708,2.3934599999999997,6.27048,47.97,0.0491513,46.9075,79.6144,40.6252,37.0249
70,0.849384,0.267054,0.569661,0.01,0.012020999999999999,100.0,38.3241,0.0925571,0.705886,3.79506,7.57936,45.2197,0.409779,2.57461,100.0,0.346117,0.0100004,0.724317,0.0103568,0.01,23.7279,86.6555,4.24383,8.15333,69.3797,62.4866,44.3609,4.36685,8.04947,5.57914,85.0052,0.01,99.9968,87.9003,33.7898,17.0438
71,0.849384,0.299487,0.23906999999999998,0.0639515,7.95185,37.1354,23.7892,7.2825,0.07017739999999999,0.020807,2.10385,20.1415,7.95034,2.2518,23.8993,83.0389,1.7388099999999997,0.132481,0.0331056,35.9231,4.817740000000001,14.07,2.27428,4.35806,3.51873,91.0683,98.0941,62.7452,22.333000000000002,21.179000000000002,25.2089,8.14799,9.5158,37.1163,32.7798,0.586769
72,0.849384,0.18404700000000002,0.560137,0.042707499999999995,2.1219,44.5319,49.6906,40.4817,0.311823,4.13204,72.5248,44.3416,2.23563,10.8648,95.1665,95.2617,0.0185905,0.431225,0.057457299999999996,0.0987587,38.7375,14.4013,5.75751,8.456660000000001,0.332352,76.0769,67.9352,28.7251,12.9891,36.8963,27.0416,1.19497,15.5649,23.9481,58.306999999999995,12.1434
73,0.849384,0.113488,0.275529,0.013156600000000001,0.124661,1.19675,13.4653,9.693389999999999,0.0789118,0.010347799999999999,7.46333,22.365,3.8529699999999996,2.34002,37.9624,99.2391,11.9246,0.124174,0.0100728,6.566910000000001,6.4611,7.368239999999999,65.16199999999999,84.766,7.44032,58.8273,7.2405800000000005,13.1941,14.4441,43.5013,3.39186,4.94742,5.57437,3.1192599999999997,40.5869,7.093030000000001
74,0.849384,0.21404,0.315192,4.1174800000000005,0.09322180000000001,0.6697810000000001,38.8275,7.68657,0.11009300000000001,0.786004,3.6624800000000004,13.3517,4.84365,3.6350599999999997,100.0,100.0,0.01,0.249755,0.0238194,1.25679,10.2719,9.077630000000001,37.2792,3.58077,80.6786,17.4376,20.0379,96.0804,2.84943,4.83845,1.2321600000000001,51.9375,5.33438,4.12106,0.0144893,74.6397
75,0.849384,0.421022,0.157426,8.90765,0.010047799999999999,3.44925,11.8502,26.5535,0.0983613,0.010000299999999998,2.6038099999999997,10.2613,17.7791,2.0236400000000003,4.32707,65.9404,0.0163711,0.16253800000000002,0.0101,22.09,13.788,86.7451,66.4552,0.041090499999999995,13.5294,52.4383,0.0455471,0.0104142,18.6756,0.192004,9.73793,15.2739,0.252347,8.70475,9.83722,83.5721
76,0.849384,0.266514,0.5696720000000001,0.058331100000000004,0.345065,96.2282,63.0655,0.996634,0.786914,2.7838700000000003,33.5613,66.7911,0.469934,2.9514400000000003,99.9818,0.344175,0.010004299999999999,0.615974,0.0792101,0.010016299999999999,9.44487,12.335999999999999,4.22788,0.027006099999999998,0.0121088,54.878,94.929,65.9352,21.7636,2.90066,99.9944,0.01,100.0,0.016390900000000003,99.1053,19.7804
77,0.849384,0.378473,0.0100766,0.0511041,17.9576,19.5016,4.85173,73.3209,0.045605599999999996,3.4124800000000004,99.9664,99.6145,96.7919,0.803261,22.5528,26.0749,0.0104536,0.16200799999999999,0.030528700000000002,12.6459,97.9382,17.1341,38.8704,10.6626,1.20499,37.2876,91.1203,75.4194,12.3714,3.1987400000000004,28.7499,63.4702,16.5846,46.598,4.19665,19.1391
78,0.849384,0.373192,0.569155,1.2682200000000001,0.314335,99.9427,7.56427,56.5216,0.177153,0.0110493,5.76002,20.4408,0.8608610000000001,4.04551,80.124,11.652000000000001,0.0120897,0.74035,0.0100989,0.010306999999999998,8.972710000000001,10.0954,3.32042,100.0,9.11181,59.7372,69.2434,2.5582599999999998,1.13166,2.37338,0.68419,0.0128827,97.4186,6.8433600000000006,6.94464,50.2911
79,0.849384,0.332397,0.539391,0.0120234,0.0344179,10.0752,12.825,32.705999999999996,85.0427,18.9845,1.18382,99.9923,0.01,0.0394121,58.9377,0.0962947,0.0152768,0.39631,4.11996,1.12671,1.75741,24.1171,99.9864,3.16162,99.9864,0.621907,0.362282,77.8366,23.8152,4.3604,66.2574,38.8772,2.6268,28.6696,0.020150799999999996,2.09626
80,0.849384,0.251126,0.569235,4.15244,0.0137179,99.9426,58.9697,0.01,0.355185,0.0186595,11.5403,16.3908,2.15561,11.8261,99.8351,99.5742,0.06839450000000001,0.695499,0.175352,0.012006200000000002,23.4108,21.8276,6.584289999999999,3.40309,3.52596,2.7206099999999998,41.7458,95.2227,38.9674,4.52353,79.2586,0.0103767,73.3854,99.9977,99.9999,8.402389999999999
81,0.849384,0.243993,0.565268,28.4366,3.35302,23.541,9.028369999999999,7.0158,92.1356,0.0141976,10.1019,77.5755,0.31157199999999996,1.9102,97.9223,0.119153,0.01,0.378567,14.6287,0.126606,8.9243,44.4852,99.3725,0.501375,40.7069,26.5044,4.60666,5.87828,22.9512,3.5060000000000002,36.856,0.01,13.1067,5.82236,4.81911,11.1859
82,0.849384,0.115752,0.569248,1.1589,0.307438,10.3831,39.6256,0.202683,0.347527,0.014044200000000001,59.3649,68.8838,1.3582299999999998,7.85418,100.0,6.20983,0.530487,0.7940659999999999,0.0115891,0.0120006,56.7551,41.9059,6.344130000000001,1.44794,49.1721,83.9155,60.2427,11.404000000000002,5.211180000000001,80.3649,99.9964,0.0100001,99.9957,1.9098,39.9576,94.2623
83,0.849384,0.196607,0.270309,0.01,0.100485,72.4483,49.5594,3.8849400000000003,0.520162,21.8534,37.0261,31.5541,0.012776299999999999,0.010003299999999998,20.1128,6.74034,0.0991637,0.9195610000000001,7.2307,46.3801,40.1491,23.3123,8.85111,49.2831,13.8337,34.5102,27.803,8.79628,7.9020600000000005,8.423119999999999,49.4779,5.25585,5.89447,51.133,100.0,28.9845
84,0.849384,0.370134,0.30659699999999995,0.016697,0.34679699999999997,100.0,73.4212,13.1414,0.853031,8.70224,20.3955,81.9429,0.0100126,0.0100098,99.8814,66.0295,1.0019200000000001,2.9723900000000003,57.7004,73.3935,41.5023,65.0085,16.2188,25.8083,9.3266,1.1929299999999998,45.4549,5.39222,16.8574,0.66582,95.8606,80.8181,29.5358,54.0524,81.5213,21.578000000000003
85,0.849384,0.329264,0.51878,0.0100006,20.0732,32.4215,0.242125,0.01,0.0143157,22.5637,0.308623,68.8612,8.30673,1.2829899999999999,23.4928,99.3865,0.0215706,0.058228800000000004,0.010000700000000001,0.01,0.311602,8.74819,34.5976,89.9904,99.01700000000001,0.294184,62.8365,0.0121537,51.3535,22.4043,3.7840300000000004,6.897060000000001,0.706501,2.04028,52.5847,37.9157
86,0.849384,0.345451,0.306691,2.06793,1.9649,20.5178,99.3881,0.08901339999999999,89.9594,0.0242238,6.791860000000001,9.89909,0.0100223,0.01,99.9169,0.345939,0.196276,1.37163,52.6465,46.7969,15.9823,8.33513,6.47595,6.73845,4.24569,92.3704,27.8311,20.3059,52.3341,6.41903,10.4826,60.5032,69.5439,63.1696,8.29262,85.8869
87,0.849384,0.297122,0.330588,0.0408943,0.543187,10.8267,8.42487,1.1619700000000002,0.232067,57.9252,11.1312,6.37437,0.0100006,0.0115623,20.4107,12.6293,0.42516000000000004,0.557539,0.12166500000000001,47.0072,6.69159,2.00162,30.6592,0.541664,7.21356,45.3189,36.3085,66.5701,0.06672689999999999,1.9058599999999999,32.2505,0.119335,60.7075,43.3786,3.5669199999999996,53.661
88,0.849384,0.35444699999999996,0.188849,0.124569,0.011484399999999999,11.2418,15.8033,0.42297799999999997,0.0643059,3.95243,1.57223,1.05346,6.96323,1.49321,24.5611,49.6389,0.01,0.21198499999999998,0.187197,0.762467,40.8436,6.48884,1.19279,1.33702,7.9015,2.7185799999999998,37.1665,16.095,39.1974,6.748819999999999,0.48797399999999996,99.9975,1.8864299999999998,36.36,81.6812,69.63
89,0.849384,0.26432100000000003,0.307312,0.054817099999999994,5.14957,3.69962,99.5019,0.365475,43.3997,0.393867,72.8366,68.1858,0.0100266,0.0100665,45.7597,0.33045,0.11924000000000001,0.100829,1.16343,12.1597,93.5515,49.6061,20.4491,4.31948,20.0005,2.34819,8.56703,70.0734,10.0895,2.1015599999999997,15.0444,5.69591,5.81761,4.40449,17.1748,78.1657
90,0.849384,0.298506,0.0607313,0.01,2.8641099999999997,35.6795,2.83117,17.9869,0.0410385,0.0149349,22.5175,94.3822,75.3165,2.36695,18.9004,4.24274,0.0128144,0.05987130000000001,4.51412,16.0444,35.2989,47.3384,26.3121,0.025638400000000002,31.5537,89.5307,4.80002,24.7947,35.0288,9.32986,0.012948699999999999,33.8034,1.486,0.0100004,28.2309,1.98475
91,0.849384,0.359675,0.307489,1.49201,0.60968,58.8314,22.5161,0.0466004,1.98721,0.055400599999999994,3.5583400000000003,0.0103052,0.0100221,0.01,98.8828,0.628853,0.0178827,1.65388,4.8499300000000005,10.6962,42.0709,12.9292,8.20532,43.2204,0.013447999999999998,23.653000000000002,1.94091,12.715,36.6212,3.7156,2.54229,50.4908,17.2412,0.010316500000000001,9.47943,9.04303
92,0.8493850000000001,0.298824,0.5688840000000001,0.0246276,2.22487,19.8408,36.0316,11.3435,0.391667,0.0120002,10.8039,23.5902,2.59888,12.9043,99.9986,91.1511,6.95792,1.31245,1.37396,0.0321603,14.9064,18.9935,7.308389999999999,32.3386,6.75058,39.3831,51.6861,16.2498,13.1196,2.7138400000000003,100.0,0.01,28.2075,1.15755,32.5927,100.0
93,0.8493850000000001,0.275006,0.568391,0.165723,10.945,12.8609,38.5517,39.2033,4.1645,2.2652900000000002,7.37357,5.8417,0.25901399999999997,1.62119,99.7096,0.085577,0.01,0.107716,1.9877900000000002,0.010892299999999999,5.772390000000001,2.74243,1.59741,0.0101397,0.044091000000000005,27.4388,17.5969,70.8351,14.5303,2.20344,16.1459,0.05655419999999999,36.2155,2.46077,19.759,18.7517
94,0.8493850000000001,0.279805,0.5675939999999999,1.61689,35.3911,2.32079,19.6526,1.2001,0.5321239999999999,0.0291926,4.96703,0.014378100000000001,5.1323,19.736,99.3694,4.98693,0.0122089,1.5203799999999998,0.0373203,0.010011,13.812000000000001,99.9689,99.9456,100.0,98.6075,0.061396000000000006,99.9778,12.1749,85.1323,23.4105,0.0100333,0.0100236,17.8714,49.7386,47.6884,93.5498
95,0.8493850000000001,0.26115,0.569033,2.62899,6.72428,16.6115,14.198,0.88169,0.273932,0.01,8.28638,5.4966099999999996,1.4033200000000001,7.31009,99.8423,93.1298,0.157228,0.880642,13.0696,0.010174700000000002,37.3698,12.0072,5.1069,0.426907,11.0504,25.9553,11.1439,8.26281,16.7541,7.38592,0.0162364,0.0162223,62.9787,2.41404,37.0075,35.4183
96,0.8493850000000001,0.14661300000000002,0.44600200000000007,0.20879499999999998,0.20903000000000002,62.0789,26.5245,98.6389,0.319923,0.014056,25.7351,28.4858,3.95211,8.801160000000001,89.2436,13.6565,0.01,0.413271,0.01,5.42389,23.7634,18.755,84.0931,3.12485,4.269080000000001,10.6114,0.5264800000000001,6.94238,43.5062,22.8595,77.2597,12.5234,0.9927799999999999,6.25021,11.2462,28.0573
97,0.8493850000000001,0.256504,0.568954,0.0107141,5.22717,39.7644,99.9751,2.32213,0.676439,3.17696,79.8774,27.4874,3.0390599999999997,14.8896,99.7745,4.21974,0.0100855,1.2914700000000001,10.9417,0.0301407,77.0062,16.0844,11.0335,6.49507,100.0,98.4439,98.9582,62.4525,32.3212,15.8616,0.327016,0.015233400000000001,97.3106,14.2521,11.450999999999999,94.9791
98,0.8493850000000001,0.35580900000000004,0.569154,0.203001,73.1475,92.3042,35.696999999999996,0.605704,0.333903,0.0225445,7.84543,94.3354,1.8799299999999999,9.0168,98.1455,41.6455,1.8632099999999998,1.2966600000000001,0.10973599999999999,0.0156328,17.0368,96.4394,6.2289900000000005,14.8368,67.5719,65.6489,20.2446,38.2357,10.5841,0.12328299999999999,3.26321,0.022565599999999998,70.0338,5.32027,42.3316,16.6244
99,0.8493850000000001,0.270971,0.568137,0.0140874,5.63397,98.0256,99.4623,0.201472,0.239468,58.8471,24.1115,30.980999999999998,1.62284,8.97039,93.833,99.9859,0.090145,0.657276,1.9069,0.0117972,16.4392,13.3967,4.43766,0.444053,4.89545,12.9671,2.4334599999999997,19.2324,7.189260000000001,0.5336529999999999,96.191,0.820249,99.7239,58.5979,64.295,16.4174
100,0.8493850000000001,0.281756,0.29404,46.353,97.9411,22.4,58.3674,0.0101461,7.86077,0.011348200000000001,11.4627,99.8402,0.010893,0.0100002,86.7145,0.73401,0.153954,2.34307,0.0676637,1.26854,12.2446,38.3671,11.8918,2.1724799999999997,3.9211,16.0195,20.552,31.3985,20.9636,9.14984,3.56428,17.2405,0.23856100000000002,19.0214,53.3142,29.899
101,0.8493850000000001,0.306406,0.0100404,37.2174,0.010000499999999999,9.19415,25.4364,5.54442,71.1306,0.010400299999999998,2.89094,47.0564,0.729463,0.0103404,4.42103,0.0454836,0.01,0.153496,23.9406,46.2706,11.6371,99.3226,76.0467,35.2641,99.9757,3.75524,29.1995,42.6716,91.0285,10.1362,0.0103426,10.2007,0.0377393,34.0574,37.5302,1.14995
102,0.8493850000000001,0.387081,0.5693189999999999,0.0415877,3.5280099999999996,1.58335,57.126999999999995,0.153342,0.234771,0.10318499999999999,2.20037,0.172426,0.8460219999999999,3.92821,100.0,1.18571,0.010017299999999998,0.827368,4.38363,0.016992700000000003,16.0137,91.426,3.9445699999999997,0.804984,100.0,34.1162,17.043,12.8931,6.25441,0.485393,98.454,0.14899500000000002,41.3913,6.47577,86.1801,88.5821
103,0.8493850000000001,0.030910900000000005,0.569311,0.0352314,0.22259400000000001,99.9134,97.9408,15.4311,99.4363,0.17990599999999998,74.3871,38.2054,0.499061,3.16135,99.94,0.12321099999999999,0.0100883,0.0294528,1.54331,0.0100663,33.8231,12.9794,2.25359,0.176124,0.35889899999999997,74.6496,10.5031,45.1587,10.5794,92.3735,99.4934,0.010482799999999999,0.16475399999999998,0.747572,0.0231937,69.108
104,0.8493850000000001,0.33405999999999997,0.166758,2.15046,0.5821890000000001,5.80094,2.65469,2.26801,0.0209634,0.016068,99.1807,78.4587,0.5654359999999999,0.201693,82.6054,30.415,0.0100001,0.035613,10.297,1.5821,0.474317,0.15736,1.6526599999999998,3.10738,1.94964,3.92317,15.6694,26.9107,0.9542149999999999,0.287717,0.523455,2.88606,0.607359,2.59195,90.6775,6.84437
105,0.8493850000000001,0.326754,0.516858,0.0304214,32.6754,20.8876,36.1823,3.18925,0.0627645,2.18045,3.66785,2.99503,0.335895,1.23265,27.4612,81.0159,0.0119738,0.18811,0.048651599999999996,2.59462,25.7538,10.6669,17.9332,5.0874,11.7213,6.50775,84.2109,6.33552,0.056364,2.12332,16.4192,0.271202,32.571,0.636205,5.74282,28.3165
106,0.8493850000000001,0.288037,0.5694819999999999,2.21306,0.418242,11.7052,68.1968,0.973828,1.18195,0.033113199999999995,11.949000000000002,51.8088,0.339468,2.14412,99.9989,0.198171,0.010009299999999999,0.546351,0.0128106,0.011318700000000001,11.6743,31.7516,3.2927800000000005,2.22076,0.01,26.1057,11.030999999999999,37.891,7.298019999999999,0.279388,22.8487,0.0147468,99.9105,0.0294166,100.0,83.8606
107,0.8493850000000001,0.145231,0.569403,0.245046,2.3595099999999998,98.0236,79.3972,0.010804600000000001,0.6537229999999999,0.011912200000000001,9.64223,10.77,0.49595100000000003,3.09977,99.8956,0.39770900000000003,0.01,0.493275,1.3220299999999998,0.010092100000000001,50.3184,36.3613,4.13011,100.0,0.012098399999999999,66.7142,46.1283,14.929,20.4658,50.7184,61.6068,0.015268,87.5545,60.713,3.69906,11.9112
108,0.8493850000000001,0.116875,0.5689,0.01,0.0610409,58.1686,37.4587,13.9766,0.11845499999999999,10.3648,4.45012,5.58962,0.48007700000000003,3.02388,99.7348,100.0,0.226847,0.0419983,6.54022,0.0192925,37.4175,34.69,2.17696,2.84575,3.39974,6.10275,8.10101,2.3134799999999998,7.009289999999999,9.57656,95.1214,0.013154599999999999,37.4837,0.118753,14.3983,18.8691
109,0.8493850000000001,0.421422,0.367123,0.01,18.2914,1.95858,57.4357,2.6412,0.07319919999999999,0.0104196,1.55375,100.0,8.03182,1.61586,93.9457,0.7527520000000001,8.83018,0.0982545,0.0377539,13.9247,11.2945,35.8494,18.957,5.6623,26.3123,0.01,0.6034430000000001,24.1559,36.923,0.126125,27.261,0.487598,8.09914,0.0111137,7.358210000000001,21.7631
110,0.8493850000000001,0.144189,0.519323,2.8422,0.0327897,84.3655,52.3087,8.46082,0.16848,0.010051899999999999,5.90672,2.90848,8.69255,11.5731,51.5093,4.527,0.0105869,0.060710900000000005,0.28677800000000003,4.0237,70.9271,15.982000000000001,3.02468,7.7576600000000004,0.6434989999999999,52.4807,8.524189999999999,17.8887,59.3996,88.0682,93.8105,13.2965,0.161551,28.7868,7.05267,11.431
111,0.8493850000000001,0.24866,0.5693739999999999,0.01,0.922624,60.5769,81.5765,1.8127,0.611881,2.82442,12.1088,3.57965,0.570036,3.5496,99.8323,0.487835,0.01,0.46767700000000006,3.0809,0.01,83.0261,16.1504,4.404319999999999,0.08067289999999999,0.421206,24.8686,84.7946,38.3643,20.0431,6.2504599999999995,99.6581,0.01,100.0,68.0259,100.0,99.0124
112,0.8493850000000001,0.262504,0.5692729999999999,3.5800099999999997,0.0288267,94.5414,40.524,2.99056,0.541737,0.0101654,16.2645,5.52856,0.776421,4.7291,100.0,0.835358,0.0100011,0.7277359999999999,4.74388,0.01,49.6874,10.8929,5.56159,2.52298,88.7274,16.8072,12.2481,43.5738,64.1591,5.07886,100.0,0.010160500000000001,5.1522,5.32071,98.3794,84.2466
113,0.8493850000000001,0.149391,0.568812,0.0133951,0.513915,23.9224,66.808,7.113910000000001,0.273338,7.148439999999999,10.3613,8.92783,2.58016,14.321,97.2429,38.2193,0.15515,0.132124,2.42191,0.01,10.3151,6.4116599999999995,4.9688,8.468960000000001,0.44641499999999995,84.9906,8.67398,25.9222,22.8479,13.3321,11.4323,0.10281300000000002,98.6498,0.119046,77.8849,72.3693
114,0.8493850000000001,0.190119,0.5686359999999999,0.01,50.4545,49.4458,96.1947,19.7671,0.47043100000000004,0.12687400000000001,35.0273,49.6932,5.03758,23.2793,100.0,6.00879,0.0112901,0.199595,0.047455800000000006,0.0245218,66.7632,63.8529,13.7394,77.2665,99.9589,4.08073,32.0587,53.9199,16.4131,8.54486,97.8568,0.010032,16.8167,90.5602,19.1286,14.9688
115,0.8493850000000001,0.307996,0.20562800000000003,0.0246386,3.6346,12.6236,93.1608,24.0795,0.131188,20.2893,4.80923,8.55967,13.945,4.31734,57.0306,100.0,0.0160029,0.14888099999999999,0.0100021,4.63256,17.0766,10.3849,91.7097,11.4227,4.50356,25.1551,53.3441,25.2448,3.5524400000000003,6.54103,2.76071,38.6914,2.5799,86.2909,94.5383,2.57876
116,0.8493850000000001,0.259332,0.569174,0.012886400000000001,0.01,55.7896,36.1151,59.9963,0.634529,1.1857,32.482,22.05,4.55434,20.916,99.8593,4.50776,0.01,1.27252,0.039425699999999994,0.013999999999999999,16.406,7.17732,10.337,0.043693800000000005,0.0566722,30.6581,76.4767,31.8537,22.5665,5.93507,99.9057,0.0102544,36.9323,99.9934,1.52247,55.398
117,0.8493850000000001,0.229729,0.569275,0.010000700000000001,0.017989599999999998,100.0,99.9829,100.0,0.685369,73.8524,23.5611,22.7258,0.795855,4.918069999999999,100.0,0.71527,0.0100029,0.649682,0.055351,0.010012700000000001,22.4017,15.2019,5.7018,0.010000799999999999,0.0106929,3.70315,65.5004,7.13203,15.2856,2.86979,99.1003,0.01,99.87100000000001,3.1417,97.7529,79.8152
118,0.8493850000000001,0.25601599999999997,0.5693630000000001,0.0121524,0.0100061,23.7354,38.5658,1.9938200000000001,0.605232,0.018014099999999998,19.2827,61.008,0.850218,5.16624,100.0,0.968026,0.0100029,0.98324,15.5913,0.01,14.8176,30.6059,6.50157,0.466466,0.16783299999999998,65.7542,48.9663,11.0031,5.82996,3.77775,11.7153,0.01,100.0,0.0599817,100.0,100.0
119,0.8493850000000001,0.277335,0.569322,0.10737200000000001,0.023282900000000002,52.9908,100.0,18.4076,0.613025,0.0191998,12.027000000000001,13.5665,0.646641,3.9818599999999997,99.9981,0.664108,0.01,0.839606,0.374087,0.0100023,66.2913,48.1429,5.52455,0.06628289999999999,0.010751,6.902769999999999,1.4244299999999999,23.6051,27.2946,0.727107,99.5956,0.0110936,99.3204,98.5034,94.6615,99.9947
120,0.8493850000000001,0.286011,0.5693239999999999,0.040786300000000004,0.0483328,23.7046,24.4728,0.101701,0.552696,0.0160292,21.8342,65.8635,0.5788479999999999,3.5531300000000003,99.9517,0.64013,0.01,0.8949370000000001,1.50435,0.012946299999999999,14.3031,26.0458,5.28976,6.58171,0.38654099999999997,22.8141,15.208,13.6669,71.0893,5.23612,99.9537,0.018609900000000002,55.1745,40.1558,38.878,90.7098
121,0.8493850000000001,0.168552,0.5692699999999999,0.01,0.040080000000000005,11.3712,100.0,0.01,0.677597,0.0141988,30.9975,77.4309,0.669437,4.1553,100.0,0.586372,0.01,0.625321,0.0390941,0.0101584,31.6001,53.9454,5.186719999999999,3.06466,4.72997,20.783,21.1171,3.34343,7.3952,12.1946,1.30064,0.01,98.1873,2.40746,4.0793,91.87299999999999
122,0.8493850000000001,0.291879,0.569055,0.347138,18.5463,2.29373,21.8373,0.011720900000000001,0.149342,0.015498900000000001,16.4866,36.3895,0.8606370000000001,4.82567,77.4459,22.3448,0.01,0.146975,53.1186,0.016367,13.8154,16.335,2.74709,49.937,0.502551,15.1034,27.0364,75.2236,10.2567,2.11478,87.6025,0.0576086,8.346219999999999,0.122475,31.5095,37.3242
123,0.8493850000000001,0.290925,0.197252,0.655472,11.8405,2.84192,41.5108,0.328814,0.10645999999999999,1.6928400000000001,75.4629,73.9871,11.3153,3.91265,69.008,100.0,0.0188405,0.026081200000000002,0.0100107,46.8053,70.0013,24.8418,58.5076,21.0997,4.55807,8.05064,31.1672,60.4106,52.8302,16.7606,24.9935,0.675509,7.4813,7.24465,24.6725,80.3852
124,0.8493850000000001,0.1201,0.569167,2.69007,2.77262,54.7561,93.8851,22.0428,40.5014,0.46537799999999996,3.2901199999999995,2.6891,0.01,0.06395319999999999,81.5809,0.0868313,0.015178899999999999,0.0350676,0.989942,0.013569999999999999,54.5866,32.3087,1.45569,0.0818677,9.45218,88.7904,79.1246,44.0834,28.8156,67.293,89.9537,0.011543799999999998,0.18598299999999998,9.922419999999999,1.52142,21.9543
125,0.8493850000000001,0.28834299999999996,0.569364,0.021243099999999997,8.251560000000001,92.2487,37.5335,100.0,0.496237,13.7908,62.6649,33.8209,0.311519,1.9507599999999998,100.0,0.234025,0.01,0.265324,0.23115300000000003,0.01,79.1917,23.811999999999998,2.63108,1.29875,0.20043,2.40918,0.0633961,53.9448,9.81371,1.08752,100.0,0.010902,100.0,0.14754,28.8975,9.78448
126,0.8493850000000001,0.23099499999999998,0.5694560000000001,0.030069799999999997,24.3041,38.2341,88.5347,0.05999730000000001,0.419741,0.564988,14.0635,7.41253,2.77854,14.3943,99.9393,8.796289999999999,0.0188697,0.0932375,0.8432729999999999,0.0100054,54.0864,18.2102,7.4055800000000005,1.53551,16.7094,5.94755,61.8801,58.0395,77.7081,23.6274,78.5439,0.019262,43.4195,6.04779,36.9167,23.4174
127,0.8493850000000001,0.338941,0.569249,0.199224,0.321022,82.9382,13.0903,6.45096,0.22255100000000003,0.0197298,4.98011,7.374910000000001,0.980457,5.17513,90.59899999999999,81.5603,4.99241,0.8570129999999999,4.09347,0.0179386,10.1617,6.52926,4.15881,15.6142,1.6094600000000001,73.697,76.9184,27.3946,10.6178,4.44212,96.0574,0.021521400000000003,81.1196,2.85176,98.5241,14.3701
128,0.8493850000000001,0.22709400000000002,0.568975,0.702797,4.0776,58.1093,40.5954,41.5351,0.43388999999999994,0.040396,49.1725,12.0192,2.06038,10.5263,95.7163,4.3137099999999995,0.013790700000000001,0.795719,0.0189077,0.01,32.4503,4.50303,7.45361,0.0734507,0.763566,32.5609,97.0744,43.7284,86.8014,55.6819,6.47031,0.01,94.868,7.3430100000000005,9.28888,39.7102
129,0.8493850000000001,0.3664,0.11368900000000001,0.024887700000000002,5.33525,8.56077,13.1344,1.36948,0.0816273,3.14614,27.8419,12.3968,8.474,1.54105,87.9303,99.3352,0.012037799999999998,0.210238,0.22372199999999998,28.5671,31.4515,3.2440599999999997,8.37425,0.229108,1.59181,7.1337600000000005,45.4984,64.5232,3.7252,0.809185,0.020344799999999996,0.010987799999999999,12.2314,68.1854,2.2327,20.7087
130,0.8493850000000001,0.281114,0.488896,0.028734,0.101638,3.5081,28.0656,47.6118,0.06557930000000001,12.5204,21.1415,98.8729,3.5045,2.59105,8.90488,89.9443,0.01,0.0838119,0.154363,1.10165,10.241,23.474,43.5879,18.7051,19.7067,83.9107,26.061,15.1941,6.42315,5.79838,18.6968,6.7673,3.43349,5.04017,52.4835,19.4106
131,0.8493850000000001,0.26168,0.569294,1.91271,1.0476299999999998,98.3357,96.3576,5.53693,0.5599029999999999,0.012826400000000002,17.409000000000002,15.1538,6.6079300000000005,26.6382,99.9934,32.2059,0.186668,1.2408,0.011952899999999999,0.0125148,45.7163,25.4971,10.3118,17.4856,100.0,17.1362,99.9023,33.446999999999996,40.0113,8.43573,95.1605,0.01,99.6439,0.226358,50.6276,26.0734
