,RSS,PI3K_T_ZR751,RICTOR_T_ZR751,RPTOR_T_ZR751,mTOR_T_ZR751,kIRS1Inact,FourEBP1_scale,kS6KPhos,kmTORC1_Dis,S6KpT389_scale,kmTORC1Dephos,kAktByTor2Phos,IRS1_scale,kS6KDephos,Akt_scale,kTSC2PhosBoost,PRAS40pT246_scale,kPras40Dephos,kRAS,AAB,kTSC2Dephos,kAktPhos_kcat,TSC2pT1462_scale,kFourEBP1Phos,kIRS1Phos,kIRS1Act,kmTORC1LysToCyt,kmTORC1cytToLys,kmTORC2_Dis,FourEBP1pT37_46_scale,S6K_scale,kPI3KDephos,TSC2_scale,IRS1pS636_639_scale,kTSC2Phos,kmTORC2Dephos,kFourEBP1Dephos,kmTOR_RIC_Comb,kPras40Phos,AktpT308_scale,InsulinB,kmTORC1Phos,kmTOR_RPT_Comb,AktpS473_scale,kmTORC2DephosByS6K,kPI3KPhos,PRAS40_scale,kAktByTor2Dephos,kAktDephos,paramSet
41,0.918509,0.00862263,93.8752,17.7318,6.6689,1.2259799999999998,1.000000533455628,5.48265,0.261355,3.5254342921642894,59.0859,0.322642,1.0000003896794922,3.84987,1.000002866759577,98.0031,119.4565769462434,0.01,1.2538200000000002,0.0837572,6.07546,5.84944,96.11837907274742,5.7016300000000015,26.6323,0.237923,14.6176,31.0071,63.5,2.683004805130312,1.000003306283492,23.0649,0.9999996490557403,5.160688743286464,6.48172,0.349984,2.59026,89.3308,0.01,121.84509282857859,0.550871,4.71885,9.98445,548.4388225085919,0.106501,1.20487,1.000000406193298,7.360410000000001,0.0100002,4
42,0.918509,0.00862582,93.4832,17.6803,6.6715100000000005,1.2259799999999998,1.000000533455628,5.48265,0.261355,3.5254342921642894,59.0859,0.322642,1.0000003896794922,3.84987,1.000002866759577,98.0031,119.4565769462434,0.01,1.2538200000000002,0.0837572,6.07546,5.84944,96.11837907274742,5.7016300000000015,26.6323,0.237923,14.6176,31.0071,63.5,2.683004805130312,1.000003306283492,23.0649,0.9999996490557403,5.160688743286464,6.48172,0.349984,2.59026,89.3308,0.01,121.84509282857859,0.550871,4.71885,9.98445,548.4388225085919,0.106501,1.20487,1.000000406193298,7.360410000000001,0.0100002,4
43,0.919258,0.00975152,70.6502,32.632,6.2247699999999995,0.10542,1.000000533455628,66.4111,11.1084,164.35531489634894,73.8814,0.01,1.0000003896794922,8.76285,1.000002866759577,43.3237,1283.7344446460158,0.0274522,96.165,0.315445,54.9662,0.01,7850.5009164509875,72.6517,75.648,0.333644,71.7928,12.6365,5.27913,7.386534234549353,1.000003306283492,26.9615,0.9999996490557403,1.6464817206025055,4.32067,40.0039,0.366954,99.8442,0.015327,737.4251762660653,0.162849,89.4033,0.39404,248.6946809833616,99.3196,35.7518,1.000000406193298,10.818,0.0100006,5
44,0.919259,0.00974895,87.0295,40.9399,6.22242,0.10542,1.000000533455628,66.4111,11.1084,164.35531489634894,73.8814,0.01,1.0000003896794922,8.76285,1.000002866759577,43.3237,1283.7344446460158,0.0274522,96.165,0.315445,54.9662,0.01,7850.5009164509875,72.6517,75.648,0.333644,71.7928,12.6365,5.27913,7.386534234549353,1.000003306283492,26.9615,0.9999996490557403,1.6464817206025055,4.32067,40.0039,0.366954,99.8442,0.015327,737.4251762660653,0.162849,89.4033,0.39404,248.6946809833616,99.3196,35.7518,1.000000406193298,10.818,0.0100006,5
45,0.9192950000000001,0.00975082,406.509,202.729,6.2175199999999995,0.10542,1.000000533455628,66.4111,11.1084,164.35531489634894,73.8814,0.01,1.0000003896794922,8.76285,1.000002866759577,43.3237,1283.7344446460158,0.0274522,96.165,0.315445,54.9662,0.01,7850.5009164509875,72.6517,75.648,0.333644,71.7928,12.6365,5.27913,7.386534234549353,1.000003306283492,26.9615,0.9999996490557403,1.6464817206025055,4.32067,40.0039,0.366954,99.8442,0.015327,737.4251762660653,0.162849,89.4033,0.39404,248.6946809833616,99.3196,35.7518,1.000000406193298,10.818,0.0100006,5
46,0.9192969999999999,0.00975415,18450.1,9341.2,6.2175,0.10542,1.000000533455628,66.4111,11.1084,164.35531489634894,73.8814,0.01,1.0000003896794922,8.76285,1.000002866759577,43.3237,1283.7344446460158,0.0274522,96.165,0.315445,54.9662,0.01,7850.5009164509875,72.6517,75.648,0.333644,71.7928,12.6365,5.27913,7.386534234549353,1.000003306283492,26.9615,0.9999996490557403,1.6464817206025055,4.32067,40.0039,0.366954,99.8442,0.015327,737.4251762660653,0.162849,89.4033,0.39404,248.6946809833616,99.3196,35.7518,1.000000406193298,10.818,0.0100006,5
47,0.919298,0.00975355,28895.1,14628.0,6.2172,0.10542,1.000000533455628,66.4111,11.1084,164.35531489634894,73.8814,0.01,1.0000003896794922,8.76285,1.000002866759577,43.3237,1283.7344446460158,0.0274522,96.165,0.315445,54.9662,0.01,7850.5009164509875,72.6517,75.648,0.333644,71.7928,12.6365,5.27913,7.386534234549353,1.000003306283492,26.9615,0.9999996490557403,1.6464817206025055,4.32067,40.0039,0.366954,99.8442,0.015327,737.4251762660653,0.162849,89.4033,0.39404,248.6946809833616,99.3196,35.7518,1.000000406193298,10.818,0.0100006,5
48,0.919298,0.0097535,93920.3,47565.0,6.21683,0.10542,1.000000533455628,66.4111,11.1084,164.35531489634894,73.8814,0.01,1.0000003896794922,8.76285,1.000002866759577,43.3237,1283.7344446460158,0.0274522,96.165,0.315445,54.9662,0.01,7850.5009164509875,72.6517,75.648,0.333644,71.7928,12.6365,5.27913,7.386534234549353,1.000003306283492,26.9615,0.9999996490557403,1.6464817206025055,4.32067,40.0039,0.366954,99.8442,0.015327,737.4251762660653,0.162849,89.4033,0.39404,248.6946809833616,99.3196,35.7518,1.000000406193298,10.818,0.0100006,5
49,0.9193,0.00975329,15648.4,7923.29,6.21483,0.10542,1.000000533455628,66.4111,11.1084,164.35531489634894,73.8814,0.01,1.0000003896794922,8.76285,1.000002866759577,43.3237,1283.7344446460158,0.0274522,96.165,0.315445,54.9662,0.01,7850.5009164509875,72.6517,75.648,0.333644,71.7928,12.6365,5.27913,7.386534234549353,1.000003306283492,26.9615,0.9999996490557403,1.6464817206025055,4.32067,40.0039,0.366954,99.8442,0.015327,737.4251762660653,0.162849,89.4033,0.39404,248.6946809833616,99.3196,35.7518,1.000000406193298,10.818,0.0100006,5
50,0.9193020000000001,0.00974993,78288.9,39627.7,6.22039,0.10542,1.000000533455628,66.4111,11.1084,164.35531489634894,73.8814,0.01,1.0000003896794922,8.76285,1.000002866759577,43.3237,1283.7344446460158,0.0274522,96.165,0.315445,54.9662,0.01,7850.5009164509875,72.6517,75.648,0.333644,71.7928,12.6365,5.27913,7.386534234549353,1.000003306283492,26.9615,0.9999996490557403,1.6464817206025055,4.32067,40.0039,0.366954,99.8442,0.015327,737.4251762660653,0.162849,89.4033,0.39404,248.6946809833616,99.3196,35.7518,1.000000406193298,10.818,0.0100006,5
51,0.9193049999999999,0.00976023,3854.88,1948.41,6.22041,0.10542,1.000000533455628,66.4111,11.1084,164.35531489634894,73.8814,0.01,1.0000003896794922,8.76285,1.000002866759577,43.3237,1283.7344446460158,0.0274522,96.165,0.315445,54.9662,0.01,7850.5009164509875,72.6517,75.648,0.333644,71.7928,12.6365,5.27913,7.386534234549353,1.000003306283492,26.9615,0.9999996490557403,1.6464817206025055,4.32067,40.0039,0.366954,99.8442,0.015327,737.4251762660653,0.162849,89.4033,0.39404,248.6946809833616,99.3196,35.7518,1.000000406193298,10.818,0.0100006,5
52,0.919308,0.00975372,70211.2,35579.7,6.21779,0.10542,1.000000533455628,66.4111,11.1084,164.35531489634894,73.8814,0.01,1.0000003896794922,8.76285,1.000002866759577,43.3237,1283.7344446460158,0.0274522,96.165,0.315445,54.9662,0.01,7850.5009164509875,72.6517,75.648,0.333644,71.7928,12.6365,5.27913,7.386534234549353,1.000003306283492,26.9615,0.9999996490557403,1.6464817206025055,4.32067,40.0039,0.366954,99.8442,0.015327,737.4251762660653,0.162849,89.4033,0.39404,248.6946809833616,99.3196,35.7518,1.000000406193298,10.818,0.0100006,5
53,0.919308,0.00975176,95816.7,48538.1,6.2153,0.10542,1.000000533455628,66.4111,11.1084,164.35531489634894,73.8814,0.01,1.0000003896794922,8.76285,1.000002866759577,43.3237,1283.7344446460158,0.0274522,96.165,0.315445,54.9662,0.01,7850.5009164509875,72.6517,75.648,0.333644,71.7928,12.6365,5.27913,7.386534234549353,1.000003306283492,26.9615,0.9999996490557403,1.6464817206025055,4.32067,40.0039,0.366954,99.8442,0.015327,737.4251762660653,0.162849,89.4033,0.39404,248.6946809833616,99.3196,35.7518,1.000000406193298,10.818,0.0100006,5
54,0.919309,0.00975394,43088.2,21821.6,6.21735,0.10542,1.000000533455628,66.4111,11.1084,164.35531489634894,73.8814,0.01,1.0000003896794922,8.76285,1.000002866759577,43.3237,1283.7344446460158,0.0274522,96.165,0.315445,54.9662,0.01,7850.5009164509875,72.6517,75.648,0.333644,71.7928,12.6365,5.27913,7.386534234549353,1.000003306283492,26.9615,0.9999996490557403,1.6464817206025055,4.32067,40.0039,0.366954,99.8442,0.015327,737.4251762660653,0.162849,89.4033,0.39404,248.6946809833616,99.3196,35.7518,1.000000406193298,10.818,0.0100006,5
55,0.9193120000000001,0.00975136,3657.97,1848.18,6.21534,0.10542,1.000000533455628,66.4111,11.1084,164.35531489634894,73.8814,0.01,1.0000003896794922,8.76285,1.000002866759577,43.3237,1283.7344446460158,0.0274522,96.165,0.315445,54.9662,0.01,7850.5009164509875,72.6517,75.648,0.333644,71.7928,12.6365,5.27913,7.386534234549353,1.000003306283492,26.9615,0.9999996490557403,1.6464817206025055,4.32067,40.0039,0.366954,99.8442,0.015327,737.4251762660653,0.162849,89.4033,0.39404,248.6946809833616,99.3196,35.7518,1.000000406193298,10.818,0.0100006,5
56,0.9193129999999999,0.00975039,3386.53,1712.66,6.21574,0.10542,1.000000533455628,66.4111,11.1084,164.35531489634894,73.8814,0.01,1.0000003896794922,8.76285,1.000002866759577,43.3237,1283.7344446460158,0.0274522,96.165,0.315445,54.9662,0.01,7850.5009164509875,72.6517,75.648,0.333644,71.7928,12.6365,5.27913,7.386534234549353,1.000003306283492,26.9615,0.9999996490557403,1.6464817206025055,4.32067,40.0039,0.366954,99.8442,0.015327,737.4251762660653,0.162849,89.4033,0.39404,248.6946809833616,99.3196,35.7518,1.000000406193298,10.818,0.0100006,5
57,0.919314,0.00975518,94196.0,47698.5,6.2182900000000005,0.10542,1.000000533455628,66.4111,11.1084,164.35531489634894,73.8814,0.01,1.0000003896794922,8.76285,1.000002866759577,43.3237,1283.7344446460158,0.0274522,96.165,0.315445,54.9662,0.01,7850.5009164509875,72.6517,75.648,0.333644,71.7928,12.6365,5.27913,7.386534234549353,1.000003306283492,26.9615,0.9999996490557403,1.6464817206025055,4.32067,40.0039,0.366954,99.8442,0.015327,737.4251762660653,0.162849,89.4033,0.39404,248.6946809833616,99.3196,35.7518,1.000000406193298,10.818,0.0100006,5
58,0.919327,0.00975758,16026.1,8108.38,6.21761,0.10542,1.000000533455628,66.4111,11.1084,164.35531489634894,73.8814,0.01,1.0000003896794922,8.76285,1.000002866759577,43.3237,1283.7344446460158,0.0274522,96.165,0.315445,54.9662,0.01,7850.5009164509875,72.6517,75.648,0.333644,71.7928,12.6365,5.27913,7.386534234549353,1.000003306283492,26.9615,0.9999996490557403,1.6464817206025055,4.32067,40.0039,0.366954,99.8442,0.015327,737.4251762660653,0.162849,89.4033,0.39404,248.6946809833616,99.3196,35.7518,1.000000406193298,10.818,0.0100006,5
59,0.9303680000000001,76.9738,0.26714099999999996,4.949409999999999,6.44562,0.214966,1.000000533455628,8.81604,8.78456,9.746027715630156,17.14,3.60345,1.0000003896794922,39.2452,1.000002866759577,97.7174,5828.037291507058,0.01,6.7133600000000015,0.252022,10.163,0.0188117,185396.5819947432,1.29387,99.9695,0.204213,9.05067,5.2622800000000005,10.5346,4.5889600046005325,1.000003306283492,0.0205805,0.9999996490557403,2.1159594397835635,0.392424,8.16831,2.30873,4.87405,0.0141804,8499.138685354552,0.31603000000000003,26.2819,5.0208,590.0225326642004,41.7212,0.01,1.000000406193298,96.0778,60.2408,9
60,0.9305540000000001,0.00871272,21.3669,7.857010000000001,6.66095,1.2259799999999998,1.000000533455628,5.48265,0.261355,3.5254342921642894,59.0859,0.322642,1.0000003896794922,3.84987,1.000002866759577,98.0031,119.4565769462434,0.01,1.2538200000000002,0.0837572,6.07546,5.84944,96.11837907274742,5.7016300000000015,26.6323,0.237923,14.6176,31.0071,63.5,2.683004805130312,1.000003306283492,23.0649,0.9999996490557403,5.160688743286464,6.48172,0.349984,2.59026,89.3308,0.01,121.84509282857859,0.550871,4.71885,9.98445,548.4388225085919,0.106501,1.20487,1.000000406193298,7.360410000000001,0.0100002,4
61,0.9317989999999999,76.9883,0.994833,16.7763,3.7335599999999998,0.214966,1.000000533455628,8.81604,8.78456,9.746027715630156,17.14,3.60345,1.0000003896794922,39.2452,1.000002866759577,97.7174,5828.037291507058,0.01,6.7133600000000015,0.252022,10.163,0.0188117,185396.5819947432,1.29387,99.9695,0.204213,9.05067,5.2622800000000005,10.5346,4.5889600046005325,1.000003306283492,0.0205805,0.9999996490557403,2.1159594397835635,0.392424,8.16831,2.30873,4.87405,0.0141804,8499.138685354552,0.31603000000000003,26.2819,5.0208,590.0225326642004,41.7212,0.01,1.000000406193298,96.0778,60.2408,9
62,0.9336969999999999,76.9975,10.7809,175.903,3.3578300000000003,0.214966,1.000000533455628,8.81604,8.78456,9.746027715630156,17.14,3.60345,1.0000003896794922,39.2452,1.000002866759577,97.7174,5828.037291507058,0.01,6.7133600000000015,0.252022,10.163,0.0188117,185396.5819947432,1.29387,99.9695,0.204213,9.05067,5.2622800000000005,10.5346,4.5889600046005325,1.000003306283492,0.0205805,0.9999996490557403,2.1159594397835635,0.392424,8.16831,2.30873,4.87405,0.0141804,8499.138685354552,0.31603000000000003,26.2819,5.0208,590.0225326642004,41.7212,0.01,1.000000406193298,96.0778,60.2408,9
63,0.9339430000000001,77.0004,960.947,15621.9,3.32606,0.214966,1.000000533455628,8.81604,8.78456,9.746027715630156,17.14,3.60345,1.0000003896794922,39.2452,1.000002866759577,97.7174,5828.037291507058,0.01,6.7133600000000015,0.252022,10.163,0.0188117,185396.5819947432,1.29387,99.9695,0.204213,9.05067,5.2622800000000005,10.5346,4.5889600046005325,1.000003306283492,0.0205805,0.9999996490557403,2.1159594397835635,0.392424,8.16831,2.30873,4.87405,0.0141804,8499.138685354552,0.31603000000000003,26.2819,5.0208,590.0225326642004,41.7212,0.01,1.000000406193298,96.0778,60.2408,9
64,0.933944,76.9939,1381.28,22456.3,3.32614,0.214966,1.000000533455628,8.81604,8.78456,9.746027715630156,17.14,3.60345,1.0000003896794922,39.2452,1.000002866759577,97.7174,5828.037291507058,0.01,6.7133600000000015,0.252022,10.163,0.0188117,185396.5819947432,1.29387,99.9695,0.204213,9.05067,5.2622800000000005,10.5346,4.5889600046005325,1.000003306283492,0.0205805,0.9999996490557403,2.1159594397835635,0.392424,8.16831,2.30873,4.87405,0.0141804,8499.138685354552,0.31603000000000003,26.2819,5.0208,590.0225326642004,41.7212,0.01,1.000000406193298,96.0778,60.2408,9
65,0.933944,76.9963,1634.35,26561.6,3.32596,0.214966,1.000000533455628,8.81604,8.78456,9.746027715630156,17.14,3.60345,1.0000003896794922,39.2452,1.000002866759577,97.7174,5828.037291507058,0.01,6.7133600000000015,0.252022,10.163,0.0188117,185396.5819947432,1.29387,99.9695,0.204213,9.05067,5.2622800000000005,10.5346,4.5889600046005325,1.000003306283492,0.0205805,0.9999996490557403,2.1159594397835635,0.392424,8.16831,2.30873,4.87405,0.0141804,8499.138685354552,0.31603000000000003,26.2819,5.0208,590.0225326642004,41.7212,0.01,1.000000406193298,96.0778,60.2408,9
66,0.933944,76.9885,1310.57,21305.2,3.32579,0.214966,1.000000533455628,8.81604,8.78456,9.746027715630156,17.14,3.60345,1.0000003896794922,39.2452,1.000002866759577,97.7174,5828.037291507058,0.01,6.7133600000000015,0.252022,10.163,0.0188117,185396.5819947432,1.29387,99.9695,0.204213,9.05067,5.2622800000000005,10.5346,4.5889600046005325,1.000003306283492,0.0205805,0.9999996490557403,2.1159594397835635,0.392424,8.16831,2.30873,4.87405,0.0141804,8499.138685354552,0.31603000000000003,26.2819,5.0208,590.0225326642004,41.7212,0.01,1.000000406193298,96.0778,60.2408,9
67,0.933944,76.9899,1820.53,29594.5,3.32568,0.214966,1.000000533455628,8.81604,8.78456,9.746027715630156,17.14,3.60345,1.0000003896794922,39.2452,1.000002866759577,97.7174,5828.037291507058,0.01,6.7133600000000015,0.252022,10.163,0.0188117,185396.5819947432,1.29387,99.9695,0.204213,9.05067,5.2622800000000005,10.5346,4.5889600046005325,1.000003306283492,0.0205805,0.9999996490557403,2.1159594397835635,0.392424,8.16831,2.30873,4.87405,0.0141804,8499.138685354552,0.31603000000000003,26.2819,5.0208,590.0225326642004,41.7212,0.01,1.000000406193298,96.0778,60.2408,9
68,0.933944,76.994,1439.23,23398.2,3.32585,0.214966,1.000000533455628,8.81604,8.78456,9.746027715630156,17.14,3.60345,1.0000003896794922,39.2452,1.000002866759577,97.7174,5828.037291507058,0.01,6.7133600000000015,0.252022,10.163,0.0188117,185396.5819947432,1.29387,99.9695,0.204213,9.05067,5.2622800000000005,10.5346,4.5889600046005325,1.000003306283492,0.0205805,0.9999996490557403,2.1159594397835635,0.392424,8.16831,2.30873,4.87405,0.0141804,8499.138685354552,0.31603000000000003,26.2819,5.0208,590.0225326642004,41.7212,0.01,1.000000406193298,96.0778,60.2408,9
69,0.933944,76.9949,1521.43,24734.2,3.32575,0.214966,1.000000533455628,8.81604,8.78456,9.746027715630156,17.14,3.60345,1.0000003896794922,39.2452,1.000002866759577,97.7174,5828.037291507058,0.01,6.7133600000000015,0.252022,10.163,0.0188117,185396.5819947432,1.29387,99.9695,0.204213,9.05067,5.2622800000000005,10.5346,4.5889600046005325,1.000003306283492,0.0205805,0.9999996490557403,2.1159594397835635,0.392424,8.16831,2.30873,4.87405,0.0141804,8499.138685354552,0.31603000000000003,26.2819,5.0208,590.0225326642004,41.7212,0.01,1.000000406193298,96.0778,60.2408,9
70,0.933944,76.9999,1687.56,27435.4,3.32605,0.214966,1.000000533455628,8.81604,8.78456,9.746027715630156,17.14,3.60345,1.0000003896794922,39.2452,1.000002866759577,97.7174,5828.037291507058,0.01,6.7133600000000015,0.252022,10.163,0.0188117,185396.5819947432,1.29387,99.9695,0.204213,9.05067,5.2622800000000005,10.5346,4.5889600046005325,1.000003306283492,0.0205805,0.9999996490557403,2.1159594397835635,0.392424,8.16831,2.30873,4.87405,0.0141804,8499.138685354552,0.31603000000000003,26.2819,5.0208,590.0225326642004,41.7212,0.01,1.000000406193298,96.0778,60.2408,9
71,0.933945,76.9948,4388.19,71338.4,3.3257800000000004,0.214966,1.000000533455628,8.81604,8.78456,9.746027715630156,17.14,3.60345,1.0000003896794922,39.2452,1.000002866759577,97.7174,5828.037291507058,0.01,6.7133600000000015,0.252022,10.163,0.0188117,185396.5819947432,1.29387,99.9695,0.204213,9.05067,5.2622800000000005,10.5346,4.5889600046005325,1.000003306283492,0.0205805,0.9999996490557403,2.1159594397835635,0.392424,8.16831,2.30873,4.87405,0.0141804,8499.138685354552,0.31603000000000003,26.2819,5.0208,590.0225326642004,41.7212,0.01,1.000000406193298,96.0778,60.2408,9
72,0.933945,76.99,4053.22,65893.8,3.3256300000000003,0.214966,1.000000533455628,8.81604,8.78456,9.746027715630156,17.14,3.60345,1.0000003896794922,39.2452,1.000002866759577,97.7174,5828.037291507058,0.01,6.7133600000000015,0.252022,10.163,0.0188117,185396.5819947432,1.29387,99.9695,0.204213,9.05067,5.2622800000000005,10.5346,4.5889600046005325,1.000003306283492,0.0205805,0.9999996490557403,2.1159594397835635,0.392424,8.16831,2.30873,4.87405,0.0141804,8499.138685354552,0.31603000000000003,26.2819,5.0208,590.0225326642004,41.7212,0.01,1.000000406193298,96.0778,60.2408,9
73,0.933945,76.9953,3418.82,55576.5,3.3260400000000003,0.214966,1.000000533455628,8.81604,8.78456,9.746027715630156,17.14,3.60345,1.0000003896794922,39.2452,1.000002866759577,97.7174,5828.037291507058,0.01,6.7133600000000015,0.252022,10.163,0.0188117,185396.5819947432,1.29387,99.9695,0.204213,9.05067,5.2622800000000005,10.5346,4.5889600046005325,1.000003306283492,0.0205805,0.9999996490557403,2.1159594397835635,0.392424,8.16831,2.30873,4.87405,0.0141804,8499.138685354552,0.31603000000000003,26.2819,5.0208,590.0225326642004,41.7212,0.01,1.000000406193298,96.0778,60.2408,9
74,0.933945,76.9903,2032.47,33040.3,3.3258099999999997,0.214966,1.000000533455628,8.81604,8.78456,9.746027715630156,17.14,3.60345,1.0000003896794922,39.2452,1.000002866759577,97.7174,5828.037291507058,0.01,6.7133600000000015,0.252022,10.163,0.0188117,185396.5819947432,1.29387,99.9695,0.204213,9.05067,5.2622800000000005,10.5346,4.5889600046005325,1.000003306283492,0.0205805,0.9999996490557403,2.1159594397835635,0.392424,8.16831,2.30873,4.87405,0.0141804,8499.138685354552,0.31603000000000003,26.2819,5.0208,590.0225326642004,41.7212,0.01,1.000000406193298,96.0778,60.2408,9
75,0.933945,76.9908,2182.01,35468.0,3.3257199999999996,0.214966,1.000000533455628,8.81604,8.78456,9.746027715630156,17.14,3.60345,1.0000003896794922,39.2452,1.000002866759577,97.7174,5828.037291507058,0.01,6.7133600000000015,0.252022,10.163,0.0188117,185396.5819947432,1.29387,99.9695,0.204213,9.05067,5.2622800000000005,10.5346,4.5889600046005325,1.000003306283492,0.0205805,0.9999996490557403,2.1159594397835635,0.392424,8.16831,2.30873,4.87405,0.0141804,8499.138685354552,0.31603000000000003,26.2819,5.0208,590.0225326642004,41.7212,0.01,1.000000406193298,96.0778,60.2408,9
76,0.933945,76.9969,2629.48,42751.6,3.32586,0.214966,1.000000533455628,8.81604,8.78456,9.746027715630156,17.14,3.60345,1.0000003896794922,39.2452,1.000002866759577,97.7174,5828.037291507058,0.01,6.7133600000000015,0.252022,10.163,0.0188117,185396.5819947432,1.29387,99.9695,0.204213,9.05067,5.2622800000000005,10.5346,4.5889600046005325,1.000003306283492,0.0205805,0.9999996490557403,2.1159594397835635,0.392424,8.16831,2.30873,4.87405,0.0141804,8499.138685354552,0.31603000000000003,26.2819,5.0208,590.0225326642004,41.7212,0.01,1.000000406193298,96.0778,60.2408,9
77,0.9339459999999999,76.9956,5600.65,91047.3,3.3258199999999998,0.214966,1.000000533455628,8.81604,8.78456,9.746027715630156,17.14,3.60345,1.0000003896794922,39.2452,1.000002866759577,97.7174,5828.037291507058,0.01,6.7133600000000015,0.252022,10.163,0.0188117,185396.5819947432,1.29387,99.9695,0.204213,9.05067,5.2622800000000005,10.5346,4.5889600046005325,1.000003306283492,0.0205805,0.9999996490557403,2.1159594397835635,0.392424,8.16831,2.30873,4.87405,0.0141804,8499.138685354552,0.31603000000000003,26.2819,5.0208,590.0225326642004,41.7212,0.01,1.000000406193298,96.0778,60.2408,9
78,0.9339459999999999,76.995,6140.9,99830.3,3.32576,0.214966,1.000000533455628,8.81604,8.78456,9.746027715630156,17.14,3.60345,1.0000003896794922,39.2452,1.000002866759577,97.7174,5828.037291507058,0.01,6.7133600000000015,0.252022,10.163,0.0188117,185396.5819947432,1.29387,99.9695,0.204213,9.05067,5.2622800000000005,10.5346,4.5889600046005325,1.000003306283492,0.0205805,0.9999996490557403,2.1159594397835635,0.392424,8.16831,2.30873,4.87405,0.0141804,8499.138685354552,0.31603000000000003,26.2819,5.0208,590.0225326642004,41.7212,0.01,1.000000406193298,96.0778,60.2408,9
79,0.9339459999999999,76.9963,6121.72,99517.7,3.32577,0.214966,1.000000533455628,8.81604,8.78456,9.746027715630156,17.14,3.60345,1.0000003896794922,39.2452,1.000002866759577,97.7174,5828.037291507058,0.01,6.7133600000000015,0.252022,10.163,0.0188117,185396.5819947432,1.29387,99.9695,0.204213,9.05067,5.2622800000000005,10.5346,4.5889600046005325,1.000003306283492,0.0205805,0.9999996490557403,2.1159594397835635,0.392424,8.16831,2.30873,4.87405,0.0141804,8499.138685354552,0.31603000000000003,26.2819,5.0208,590.0225326642004,41.7212,0.01,1.000000406193298,96.0778,60.2408,9
80,0.940934,10.2567,97.8957,69.4419,77.0047,0.0610381,1.000000533455628,3.56635,0.0227833,27.298271898743614,0.781474,1.38939,1.0000003896794922,29.2965,1.000002866759577,0.0107251,90906.85162239004,0.0438242,0.01,0.253856,0.187565,0.0100118,1872.2006823969175,63.1669,48.8436,0.010199799999999998,87.4571,42.1308,4.34014,6.179368742392191,1.000003306283492,17.1521,0.9999996490557403,5.655833557509386,2.68474,8.5951,99.9822,89.4192,0.0124401,26561.11765506085,0.564913,0.015162899999999997,1.37514,750.6911546811723,0.339789,0.0100667,1.000000406193298,42.3396,0.0100012,6
81,0.940934,10.2563,97.8823,69.4357,77.0023,0.0610381,1.000000533455628,3.56635,0.0227833,27.298271898743614,0.781474,1.38939,1.0000003896794922,29.2965,1.000002866759577,0.0107251,90906.85162239004,0.0438242,0.01,0.253856,0.187565,0.0100118,1872.2006823969175,63.1669,48.8436,0.010199799999999998,87.4571,42.1308,4.34014,6.179368742392191,1.000003306283492,17.1521,0.9999996490557403,5.655833557509386,2.68474,8.5951,99.9822,89.4192,0.0124401,26561.11765506085,0.564913,0.015162899999999997,1.37514,750.6911546811723,0.339789,0.0100667,1.000000406193298,42.3396,0.0100012,6
82,0.940934,10.2565,97.8782,69.4359,77.002,0.0610381,1.000000533455628,3.56635,0.0227833,27.298271898743614,0.781474,1.38939,1.0000003896794922,29.2965,1.000002866759577,0.0107251,90906.85162239004,0.0438242,0.01,0.253856,0.187565,0.0100118,1872.2006823969175,63.1669,48.8436,0.010199799999999998,87.4571,42.1308,4.34014,6.179368742392191,1.000003306283492,17.1521,0.9999996490557403,5.655833557509386,2.68474,8.5951,99.9822,89.4192,0.0124401,26561.11765506085,0.564913,0.015162899999999997,1.37514,750.6911546811723,0.339789,0.0100667,1.000000406193298,42.3396,0.0100012,6
83,0.9439700000000001,10.2481,1611.11,714.3969999999999,76.8523,0.0610381,1.000000533455628,3.56635,0.0227833,27.298271898743614,0.781474,1.38939,1.0000003896794922,29.2965,1.000002866759577,0.0107251,90906.85162239004,0.0438242,0.01,0.253856,0.187565,0.0100118,1872.2006823969175,63.1669,48.8436,0.010199799999999998,87.4571,42.1308,4.34014,6.179368742392191,1.000003306283492,17.1521,0.9999996490557403,5.655833557509386,2.68474,8.5951,99.9822,89.4192,0.0124401,26561.11765506085,0.564913,0.015162899999999997,1.37514,750.6911546811723,0.339789,0.0100667,1.000000406193298,42.3396,0.0100012,6
84,0.944011,10.243,1602.06,710.06,76.8102,0.0610381,1.000000533455628,3.56635,0.0227833,27.298271898743614,0.781474,1.38939,1.0000003896794922,29.2965,1.000002866759577,0.0107251,90906.85162239004,0.0438242,0.01,0.253856,0.187565,0.0100118,1872.2006823969175,63.1669,48.8436,0.010199799999999998,87.4571,42.1308,4.34014,6.179368742392191,1.000003306283492,17.1521,0.9999996490557403,5.655833557509386,2.68474,8.5951,99.9822,89.4192,0.0124401,26561.11765506085,0.564913,0.015162899999999997,1.37514,750.6911546811723,0.339789,0.0100667,1.000000406193298,42.3396,0.0100012,6
