,RSS,AAB,InsulinB,PI3K_T_MCF7,PI3K_T_ZR751,RICTOR_T_MCF7,RICTOR_T_ZR751,RPTOR_T_MCF7,RPTOR_T_ZR751,kAktByTor2Dephos,kAktByTor2Phos,kAktDephos,kAktPhos_kcat,kFourEBP1Dephos,kFourEBP1Phos,kIRS1Act,kIRS1Inact,kIRS1Phos,kPI3KDephos,kPI3KPhos,kPras40Dephos,kPras40Phos,kRAS,kS6KDephos,kS6KPhos,kTSC2Dephos,kTSC2Phos,kTSC2PhosBoost,kmTORC1Dephos,kmTORC1LysToCyt,kmTORC1Phos,kmTORC1_Dis,kmTORC1cytToLys,kmTORC2Dephos,kmTORC2DephosByS6K,kmTORC2_Dis,kmTOR_RIC_Comb,kmTOR_RPT_Comb,mTOR_T_MCF7,mTOR_T_ZR751
65,2.0806400000000003,0.0177279,0.0108,46.9156,43.8647,11.8359,14.4945,64.9913,11.1936,1.1616799999999998,21.1688,0.0293189,0.0100544,4.40759,58.9997,18.976,0.26621,100.0,80.2567,0.0114351,0.1572,0.014209,14.9329,5.8243800000000014,3.68929,0.01,0.0117377,0.01889,99.8402,0.028592900000000008,1.5217200000000002,4.30541,99.1033,29.3224,98.0807,23.7897,64.555,0.0102733,30.6929,92.3049
66,2.08109,0.254499,0.0105498,43.0777,40.7626,11.0534,15.0468,31.3777,20.5014,0.933693,50.5487,0.0327395,0.0185726,10.7528,8.76666,57.1886,0.761653,13.2563,99.424,0.0173813,0.01,0.865858,3.72194,3.94365,1.4931,0.01,0.0115148,0.0208419,70.605,50.9076,90.2752,0.0112451,1.93871,17.6193,0.0100461,19.9208,95.072,51.4571,96.8,40.9934
67,2.08237,0.0198728,0.6913050000000001,31.3107,29.3982,8.567969999999999,16.815,12.3618,38.8484,99.41,0.0100551,0.0108831,0.07876849999999999,10.2908,85.6134,0.256164,99.9949,5.6116800000000016,93.9049,0.0399827,0.01,0.0630202,0.704306,5.42489,31.0771,100.0,0.0121568,0.046449800000000006,3.3168800000000003,0.0201449,0.315889,10.1533,99.1342,9.73806,0.0102453,32.1769,100.0,12.5386,31.7094,16.236
68,2.08417,0.106043,0.0997919,59.6578,48.0508,24.1875,14.2767,7.56371,9.70162,99.936,0.112673,0.299767,0.155096,99.0683,73.523,0.0513383,0.01,98.3188,11.1173,0.5083979999999999,0.01,1.02345,31.9792,92.5527,31.9764,100.0,0.013323500000000002,18.9973,98.4923,61.4316,37.0717,6.743339999999999,100.0,0.0101799,100.0,1.84784,68.4932,5.8647,100.0,20.5243
69,2.09114,0.0727705,0.011184200000000002,7.07286,6.6394600000000015,58.7758,19.532,37.2941,12.1904,0.3670000000000001,44.673,0.0132748,0.0102987,17.5012,4.40729,15.729,0.222816,99.6088,100.0,1.5826,0.01,0.0418797,1.8025400000000005,54.9786,0.649395,0.01,0.01,0.0788192,95.4435,12.5937,11.3932,8.43025,98.7304,12.0226,0.153637,31.1095,19.2694,18.9639,26.347,34.148
70,2.09181,0.430574,0.31000700000000003,25.1947,20.2755,28.8648,65.4675,36.6111,69.3975,6.740760000000001,0.01,0.12144,0.039631699999999985,0.906762,56.6556,0.01,0.0100164,99.8399,0.713438,0.0194741,0.341861,0.750371,99.0433,1.35551,4.439780000000002,100.0,0.016042400000000002,96.1571,0.0774342,92.0833,15.7094,16.9533,0.0458806,43.2978,0.0115213,54.3467,3.03257,6.17566,17.1732,14.2311
71,2.0926,0.0100004,0.697181,57.7441,46.2258,14.8467,52.7574,15.724,18.9252,87.0622,0.938048,0.199791,0.0449909,27.1426,33.8029,0.0203228,1.4066,87.2209,0.8733290000000001,0.01,0.01,3.28181,2.9852,85.1381,50.6649,100.0,99.84,34.8675,72.8019,0.15094100000000002,7.18048,3.86439,100.0,99.8401,0.01,59.6834,96.8272,24.1541,83.9908,23.0151
72,2.09416,0.0100064,0.673191,24.1559,19.3696,58.4239,67.3786,16.8891,15.6011,8.85085,0.0100064,83.4536,0.0783781,26.6605,38.7672,0.01,0.674776,100.0,0.01,0.01,0.01,33.6827,5.3545,49.5637,33.3199,100.0,95.6821,99.936,29.8035,0.565632,4.18476,2.81122,100.0,99.3887,0.01,30.0793,27.2487,2.81881,29.5618,23.9584
73,2.09514,0.06442080000000001,0.304514,58.7895,47.1863,25.7599,15.8979,23.163,10.2685,93.6737,0.0181659,98.0311,78.3952,5.5242,49.2174,0.01,0.01,100.0,0.249545,0.0100001,0.7860010000000001,1.15221,19.8785,23.9161,87.1154,99.9967,0.0211857,100.0,100.0,3.829,1.35315,8.798960000000003,46.4489,0.010036,0.0100615,18.9223,99.955,32.1474,28.8679,23.2801
74,2.09724,0.019424,0.696371,39.5782,31.8571,22.2938,18.7657,42.2151,23.0913,99.4902,11.4599,0.01,0.0100064,14.2773,18.3886,0.0100205,13.236,99.6118,98.6365,90.1297,0.01,0.0361734,1.13049,37.0217,24.7223,99.6162,80.4348,10.1783,100.0,0.0102626,43.5814,10.3315,100.0,99.8405,0.0100333,97.9655,100.0,0.06836519999999999,58.9875,61.3484
75,2.09785,0.01,0.312431,56.1903,45.19,10.1009,10.9897,98.723,72.2857,1.60269,0.246386,0.01,43.7915,15.8534,34.563,0.01,0.0104648,99.2866,22.3652,0.01,0.01,0.0345328,94.9738,32.9421,38.1679,100.0,0.0475054,33.224000000000004,64.3173,0.0140976,2.92984,5.41471,100.0,56.535,0.01,39.2565,0.399219,3.92175,33.2081,20.5819
76,2.1032900000000003,0.012146,0.302947,17.9239,14.6221,26.2373,49.4422,79.1207,88.4541,65.3004,0.11213800000000003,0.134782,86.1079,98.9953,61.7881,0.0100052,0.010037799999999998,34.4204,99.8434,0.0291894,0.01,0.43972,6.27006,19.67,8.57007,100.0,54.1358,37.4035,24.6478,2.46194,2.31473,3.01788,99.9814,0.36008,0.010204799999999998,5.61916,22.1096,58.9364,44.8438,30.0444
77,2.10397,0.01,0.30397,87.3013,70.7958,50.7428,10.4284,54.8182,35.0332,99.2111,5.1463,3.31401,4.9494,12.3541,64.2015,0.0100023,0.01,99.8765,0.202668,0.01,0.01,0.694995,72.0937,28.5863,81.454,100.0,0.6068720000000001,10.621,0.0102581,0.0105641,0.133879,7.57062,100.0,2.55503,0.0146724,67.8186,1.48298,69.1272,47.2697,36.5654
78,2.11389,0.010664299999999998,0.0100774,26.6883,24.3873,23.2541,28.0953,12.8577,9.92705,30.9117,93.1362,0.0578523,0.0101664,52.9544,66.295,98.0608,1.27207,26.4954,99.9734,0.01,0.01,7.99218,31.5412,73.6289,44.0871,1.0148,0.0639612,0.720966,100.0,3.4126300000000005,7.34756,0.297255,100.0,31.4128,0.0100412,0.578072,76.0931,59.8223,47.34,31.2715
79,2.11438,0.247279,0.01,37.5122,34.2217,27.8019,38.9202,15.777,12.0646,3.23256,48.9262,0.0369291,0.011123,25.5895,23.5192,68.1886,0.873451,19.909,71.9269,0.028297000000000006,0.01,0.89943,15.9011,38.5822,14.5792,2.84635,12.0254,0.818389,99.8969,95.5959,70.3831,47.1949,25.6684,82.9527,0.012855600000000002,7.686660000000002,2.28266,99.8401,78.7129,48.23
80,2.1249,0.01,0.0100809,92.3347,87.1138,36.5991,44.3759,16.9101,11.7648,0.8981879999999999,75.4327,0.0184061,0.0145856,3.3236,100.0,45.9171,0.5614020000000001,5.3747,64.0,0.0159002,0.01,0.208709,2.68679,1.65773,25.569000000000006,59.3504,85.9643,0.865809,100.0,1.72525,0.774888,4.31353,100.0,100.0,0.0241195,17.4263,100.0,11.0414,51.7362,49.6276
81,2.16271,0.010032,0.0594992,45.92100000000001,43.5687,25.7804,28.1491,13.0637,9.55435,13.4584,0.21200500000000005,46.7535,0.0740966,37.5172,1.97856,10.988,3.14803,84.5115,99.68,0.0100032,0.0100384,100.0,98.3933,100.0,12.0279,0.01,87.3861,100.0,82.0794,2.36186,22.7244,0.0102976,97.3251,0.01,100.0,2.35209,0.0120948,97.5998,65.2646,42.0973
82,2.16598,0.500577,0.0345684,16.0866,15.4213,10.4434,24.295,29.8356,56.2267,2.38072,1.7173599999999998,11.0069,0.123698,0.216331,0.0256245,15.7644,2.30944,100.0,98.8821,0.14510399999999998,0.01,10.2402,97.3867,16.1403,49.1577,0.0103328,3.23775,100.0,64.4188,21.9562,4.0210300000000005,1.12346,3.01923,0.0229105,99.9556,0.126076,0.3045,99.904,6.41447,4.55314
83,2.17976,0.0113685,0.01,16.3287,15.4809,46.806,36.3757,54.5355,17.0523,99.84,0.034901800000000004,99.9997,4.21782,65.1338,10.4022,100.0,3.5274,71.5724,99.9277,1.49022,0.01,0.249522,95.8172,52.746,17.0359,0.181737,20.0683,100.0,14.8281,17.7255,99.9977,0.333199,100.0,0.01008,9.35012,0.0116259,32.9795,2.04231,46.1447,37.3032
84,2.18078,0.0553364,0.0231661,35.5491,33.6026,23.7049,18.2291,7.104260000000001,5.44405,99.9331,0.249367,100.0,80.2334,13.196,0.769605,39.42,3.4540900000000003,99.9989,28.89,0.025228,0.01,0.105919,77.6323,100.0,17.1228,1.89565,99.9854,35.7409,48.4323,12.5649,14.514,0.01,100.0,0.0100031,29.7248,0.0100012,100.0,100.0,100.0,72.2007
85,2.1812,0.463791,0.010251799999999998,15.0911,14.2558,18.9375,12.0001,36.7529,26.2159,99.9931,0.14415899999999998,19.8066,3.61468,99.8114,0.01,17.9123,0.656192,33.4843,100.0,0.317956,0.01,0.313713,99.9977,29.4713,11.3901,0.630745,100.0,100.0,22.2758,16.8015,0.439283,0.0100001,9.88896,0.010003,25.0845,0.0130903,19.4241,97.3216,50.2773,99.9979
86,2.18126,0.689121,0.0131905,52.3586,49.5057,6.40822,5.1002,95.0948,64.5118,92.811,0.322364,100.0,14.1308,40.0064,0.016871599999999997,24.3958,1.16204,55.4803,92.2249,0.11668,0.01,0.292313,89.6417,33.3447,30.7255,0.181691,27.0532,100.0,99.9904,39.7955,1.3633,4.21606,6.269430000000002,0.01,28.0273,0.01,100.0,0.346395,80.8676,70.9146
87,2.18128,0.0524756,0.01,15.9473,15.0972,22.3173,17.9011,20.1555,17.2297,100.0,0.119845,27.8152,0.985346,99.9991,5.1658800000000005,75.9516,2.69918,100.0,51.966,0.224573,0.0100002,1.11322,95.2948,37.774,10.1228,0.173478,100.0,87.0457,99.9964,3.26236,3.83782,4.12603,99.9996,0.01,17.0925,0.0100025,100.0,17.4555,74.7035,34.6684
88,2.18128,0.0100004,0.0100085,17.6513,16.6988,14.4844,11.6184,8.24232,6.13429,100.0,0.205184,5.08798,0.677139,96.5646,0.011985700000000002,11.0357,0.393121,18.5234,99.9995,0.5267470000000001,0.01,0.220288,66.8177,12.9674,12.1409,0.679794,76.4016,74.1019,99.8365,1.19416,1.78439,0.010045299999999998,100.0,0.0100007,15.1826,0.01,75.8193,100.0,100.0,100.0
89,2.18135,0.035360199999999994,0.0179223,29.4318,27.8082,16.6758,13.0953,26.0904,20.4288,99.9984,0.134743,99.5054,6.53851,59.8659,0.01,9.52495,0.630676,30.6145,100.0,0.380524,0.01,0.372267,74.1531,19.1106,37.602,0.528311,99.9423,100.0,99.9997,0.01,0.274509,4.4487,99.9951,0.01,33.6341,0.010000299999999998,68.64,28.6459,56.0138,35.1969
90,2.18135,0.01,0.0117681,24.2715,22.9496,1.29956,1.0227700000000002,33.9908,37.3468,99.2,8.85865,4.68265,28.8264,100.0,5.28328,99.4923,4.20941,86.5057,51.8216,0.01,0.0100002,0.094959,63.4428,76.163,6.9725100000000015,1.12341,46.2616,16.2163,94.2305,3.0165,99.4691,0.6230979999999999,100.0,0.0100001,8.17683,0.01,25.9701,0.01,40.1337,27.5955
91,2.18136,0.01,0.0191527,22.3193,21.0913,4.55191,3.5631,44.786,28.1901,100.0,0.486051,95.6783,0.753263,60.4422,0.0125011,12.0791,0.860507,42.1799,88.5016,0.757459,0.01,1.82052,48.4864,99.9347,92.2377,0.104676,96.1081,99.9956,100.0,0.141748,0.366073,1.03883,99.9957,0.0100011,23.936,0.01,100.0,11.9468,42.9404,100.0
92,2.18138,0.206116,0.01,7.87021,7.4503,1.53569,1.22804,3.88472,2.78696,100.0,2.83576,4.53546,0.737105,9.88836,10.9266,5.83251,0.207142,8.27652,100.0,0.472999,0.01,0.448651,68.7266,1.50173,12.9625,0.0931234,21.6711,53.7216,100.0,9.64972,0.732129,6.79564,40.9578,0.01,13.4001,0.01,92.5375,93.312,6.618310000000001,100.0
93,2.1814400000000003,0.327243,0.01,14.2568,13.4967,9.43219,7.58041,30.3144,99.8399,55.1981,0.149058,80.5158,8.32301,83.6362,20.1393,76.0796,2.70114,100.0,99.8712,0.789327,0.01,0.233278,88.1231,27.2751,33.7832,0.8306950000000001,99.9977,91.1008,99.9997,30.5378,0.789814,1.00247,36.792,0.01,15.7232,0.01,97.92,5.23139,55.3519,29.8631
94,2.1814400000000003,0.411044,0.0108832,8.326089999999999,7.85923,60.5025,69.4225,9.12938,16.0309,99.7763,0.0449137,20.2441,7.540489999999999,99.0091,0.01,4.83282,0.188741,10.0732,99.424,0.631293,0.01,0.13980399999999998,99.7762,27.5094,99.0171,1.55395,99.2,94.4001,27.2077,89.0256,15.4425,6.01757,35.0955,0.0100741,27.7198,0.027710400000000003,22.2208,78.1427,40.2515,32.3053
95,2.1815,0.211133,0.01,43.5032,41.1448,17.6308,14.0313,86.9268,77.7842,99.9921,0.402825,99.9978,5.67745,99.3952,0.843792,31.7011,1.12803,52.1511,2.55536,0.010013,0.01,0.282617,83.7364,94.7056,36.6349,0.668245,97.353,33.6908,100.0,24.3831,9.50302,22.6148,100.0,0.0100001,19.3281,0.01,1.60897,0.02757,99.4689,84.59899999999998
96,2.18156,0.527943,0.0225945,20.5356,19.4176,12.0058,9.1744,17.2448,12.5923,95.968,0.544271,43.7724,2.3392,60.6885,23.9059,39.01300000000001,3.3250300000000004,100.0,99.904,0.175442,0.01,1.41138,100.0,13.2505,15.0638,0.134418,96.7288,35.5922,100.0,84.2129,3.68224,0.255355,25.1167,0.0100163,39.1568,0.01,0.454342,7.77148,32.6921,41.0648
97,2.18157,0.156852,0.0190122,21.5404,20.3901,2.44886,1.91178,26.3577,27.3669,100.0,1.54343,10.0689,0.829142,14.9407,1.40339,37.337,2.63164,100.0,100.0,0.707037,0.01,0.216609,65.6748,21.2682,12.6114,0.903414,99.9657,62.0383,99.84,8.222719999999999,1.38764,3.16005,41.4296,0.01,25.5357,0.01,54.5444,16.4799,56.2031,21.9419
98,2.1815900000000004,0.728558,0.0100001,26.2337,24.8519,4.18242,3.35451,21.7452,16.4471,21.5276,0.12651600000000002,43.2553,3.99192,3.90418,9.88809,100.0,3.55254,99.999,89.1921,0.322064,0.01,0.308757,82.3081,1.09109,7.186839999999999,0.615075,99.9993,99.9795,100.0,99.5944,3.54096,2.19977,4.3228800000000005,0.01,11.2015,0.0100022,99.9988,0.07017000000000001,99.2677,88.9988
99,2.1816,0.57757,0.01,22.4926,21.1918,11.4476,3.4080699999999995,100.0,17.2161,100.0,0.767988,3.82796,2.00103,99.0855,0.01,29.5201,1.06083,62.2999,99.1612,0.15823900000000002,0.01,0.148385,100.0,68.5224,8.12454,1.31396,92.2033,57.2129,97.7907,99.9962,16.252,0.7683270000000001,22.6549,0.01,26.6556,0.0922043,2.2939700000000003,9.77263,27.3106,41.8166
100,2.18166,0.743574,0.01,70.5018,66.6616,14.6019,11.6436,4.90069,3.62576,99.968,0.411307,9.23699,0.542262,17.5468,10.342,20.4408,0.7273970000000001,27.1963,100.0,0.687037,0.01,0.0967931,77.805,8.70139,24.4225,2.03094,100.0,38.2591,100.0,100.0,16.2361,0.01,5.05996,0.0100364,14.3139,0.01,99.9987,99.9986,97.0677,46.8792
101,2.18168,0.0310577,0.0265356,55.3756,52.3555,4.95972,3.80989,30.6666,24.6809,71.6253,0.336612,100.0,9.65359,100.0,6.942639999999999,2.6883,0.274135,8.29248,100.0,0.480841,0.01,0.106549,19.0743,90.5295,19.112,0.347291,17.4581,85.76700000000002,99.9996,4.45702,28.9064,1.55385,99.8111,0.0100014,8.59892,0.01,60.0,0.01,43.6883,39.5116
102,2.18178,0.01,0.0100161,77.5023,73.4097,80.5273,76.128,54.0547,61.959,44.0375,1.23851,15.0059,0.0100032,20.3304,17.0981,56.2882,1.98755,57.7237,73.8805,0.0863145,0.01,43.7998,99.744,29.6398,69.4653,16.6648,1.29389,2.76275,44.5258,4.5528900000000005,99.9981,0.495323,99.3788,0.01,22.42,0.0180679,36.5948,9.99752,22.8124,16.694000000000006
103,2.18182,0.0254736,0.015348,44.1827,41.7476,22.7833,5.4375300000000015,79.2437,7.0679300000000005,32.2416,0.199958,32.969,3.77418,96.8001,91.84,67.4682,3.78114,100.0,96.0526,0.0398716,0.01,1.29829,100.0,14.8071,31.2386,0.142894,96.7118,56.3624,99.9872,0.0100039,1.47083,3.65589,100.0,0.01,20.297,0.0842525,0.857268,11.6569,16.3408,39.732
104,2.18187,0.852908,0.0314653,34.8873,32.8931,18.5584,18.7548,43.1361,34.3518,56.9952,4.54974,99.9927,37.4931,19.4538,0.01,7.06962,0.880708,45.3444,86.2762,0.08001799999999999,0.01,0.22752600000000006,99.9999,3.06953,50.7156,0.901132,100.0,100.0,74.9574,23.537,19.3678,0.012828399999999998,0.0105055,0.0100037,94.471,0.167258,6.08656,100.0,33.0616,24.3551
105,2.1819,0.089199,0.0369123,13.3632,12.6196,8.431339999999999,6.23648,23.3651,16.7631,99.8345,0.457622,8.923919999999997,0.715765,99.5316,0.0282154,13.1861,1.97451,93.5378,99.9899,1.21205,0.01,0.210699,79.0467,44.9333,21.7921,0.103552,10.5491,57.9044,100.0,11.1223,2.46868,2.41663,99.9438,0.01,90.2533,0.0101382,0.010011399999999998,0.0348065,98.8862,99.9542
106,2.18192,0.0114421,0.0368997,18.4861,17.4554,66.0361,27.6901,74.0995,31.6422,99.968,0.0914502,6.8114300000000005,4.84246,30.4991,6.10784,6.77622,1.01493,40.6003,98.4002,0.07860650000000001,0.01,0.260516,99.968,13.130999999999998,16.5086,0.793248,98.048,94.2119,99.8405,0.010483200000000002,0.427376,1.46062,100.0,0.0100032,93.4754,0.0918033,5.035,88.74700000000001,54.2205,40.141
107,2.18193,0.390415,0.0280411,21.3367,20.154,27.9833,5.8750800000000005,75.6889,24.7758,19.0646,0.0580418,88.7342,1.35282,91.5257,7.7714,12.2669,1.33449,36.0357,85.1306,1.07104,0.01,0.670948,100.0,50.181,10.1402,0.297627,99.968,95.5964,100.0,22.7536,9.16885,1.61442,13.7163,0.0100013,43.0402,0.0945832,2.07243,74.2495,41.2043,79.5154
108,2.18194,0.374442,0.0181724,53.5115,50.5563,11.4762,8.88147,39.1855,25.3561,100.0,0.817979,6.89444,0.08667849999999999,40.871,1.6317,19.6039,1.31855,56.5098,100.0,1.43294,0.01,0.28542,100.0,33.922,14.045,0.3932,57.7741,26.6761,100.0,16.5411,8.68492,30.6887,33.8947,0.01,43.31100000000001,0.01,96.0358,3.63128,27.572,23.8184
109,2.18198,0.158394,0.0299175,44.08600000000001,41.6195,90.4653,57.2328,99.968,63.6827,99.8082,0.924656,53.089,1.56086,69.4114,4.83108,8.89671,1.041,45.5619,74.4732,0.156933,0.01,0.99796,99.9744,8.128589999999999,12.4277,0.118454,49.9721,7.3468,17.4342,13.8979,8.09352,3.10359,37.0021,0.0100022,98.791,0.118244,23.5894,4.32874,37.7418,27.0069
110,2.182,0.0100001,0.0100639,40.2096,38.0484,24.2544,22.1712,79.2173,76.6869,100.0,0.136572,77.2434,2.21177,100.0,5.4257300000000015,8.57579,0.307542,9.65347,100.0,2.12646,0.01,0.111917,99.9989,25.2773,4.09286,0.800516,45.8772,96.5114,99.5518,0.914752,5.46191,0.469574,100.0,0.01,14.6322,0.0570005,3.74313,6.90446,43.8777,33.6919
111,2.18201,0.7174010000000001,0.0336172,87.3648,82.5076,6.14045,4.6033800000000005,11.8842,20.182,26.9822,0.122908,82.4997,2.11397,52.4061,3.64623,14.0508,1.88081,80.3123,100.0,1.05482,0.01,0.116555,100.0,14.2001,19.8116,1.7411,100.0,79.9914,100.0,70.4904,13.7107,8.6884,4.64386,0.01,88.8349,0.01,100.0,6.44192,20.1077,12.3067
112,2.18202,0.0533385,0.0193952,13.1229,12.3632,12.3373,9.27617,72.7742,21.6986,96.704,0.29186,33.6478,9.84891,5.96787,5.75249,30.3509,2.20023,92.8896,99.2448,0.781464,0.01,0.09198,99.872,16.637999999999998,65.6441,0.510949,21.9974,54.7956,99.6288,0.0238912,0.497473,7.83415,99.5223,0.0108245,43.1856,0.027698,1.15251,2.801,21.7631,17.7017
113,2.18206,0.8318049999999999,0.01,76.0497,72.0149,20.6106,16.515,22.2438,16.6741,100.0,0.146642,16.2995,1.09606,43.0747,3.5937900000000003,76.8588,2.72406,100.0,99.9983,0.440238,0.088034,0.117833,76.9721,99.9987,47.0381,1.55456,99.9991,91.663,57.1385,100.0,23.37,0.0100662,2.31284,0.01,13.3918,0.010000299999999998,100.0,100.0,99.958,33.4055
114,2.1821200000000003,0.323984,0.0286053,30.0026,28.2523,27.3261,20.6958,64.3617,88.2029,99.808,0.4566939999999999,11.2365,0.339825,96.8665,58.176,4.19698,0.468851,21.1624,6.87495,0.0100064,0.01,2.09836,92.4761,0.910783,3.90366,0.0999316,100.0,18.4688,100.0,0.332198,0.7154229999999999,50.4545,45.6722,0.0100737,75.6248,0.01,0.010564,0.251259,96.1629,59.9135
115,2.18213,0.131186,0.013980700000000002,24.957,23.5131,28.6951,65.4932,24.3213,63.7002,77.824,0.146839,77.2283,18.6,62.7308,11.3319,43.8764,2.24008,81.056,94.94,0.355225,0.01,0.124202,95.3943,72.9092,38.3754,1.55189,99.904,44.7754,100.0,1.32792,2.35741,14.7612,67.5013,0.0115078,23.2221,0.102631,0.5347770000000001,58.2815,51.5938,38.22
116,2.18214,0.0120797,0.010904,29.53,27.8276,7.78758,5.84986,14.4146,74.6345,100.0,6.10492,66.7061,6.24317,94.5011,3.41715,87.97200000000002,3.43172,99.9994,13.7582,0.0101229,0.01,1.32741,100.0,100.0,7.89045,1.87267,99.9949,3.18216,61.3619,3.44451,28.4012,0.012392299999999998,99.9707,0.01,22.2413,0.0100444,47.4973,0.07074180000000001,99.9733,16.5338
117,2.18214,0.6143689999999999,0.0265364,31.913,30.109,4.46709,0.420182,65.6127,15.6628,1.02051,0.0661359,99.9995,27.4365,99.5114,4.64295,1.7436200000000002,0.178217,7.28368,34.0591,0.0149487,0.01,0.715613,100.0,49.7319,15.4752,0.280731,100.0,73.0608,100.0,45.0268,29.3128,27.4008,7.16822,0.0100058,58.6438,0.223991,0.219027,95.3253,19.2901,19.9485
118,2.18215,0.792374,0.035811,23.5193,22.187,13.2998,9.74333,54.877,21.4209,79.0092,0.22506,0.8963690000000001,0.0269587,98.56,0.01384,1.88146,0.271886,13.0858,100.0,0.693805,0.0323877,0.548292,82.8107,76.3446,87.84200000000001,0.283642,82.5831,69.2999,35.9203,98.0974,1.53526,1.39744,5.39502,0.010016,90.6276,0.01,12.7539,25.9675,41.7079,81.3171
119,2.18216,0.202783,0.0403964,71.5978,67.5218,47.6871,34.9902,43.6085,100.0,15.3652,0.01,66.2497,51.3909,80.064,0.01,1.12564,0.187439,8.86875,99.936,0.0103789,0.01,0.476649,46.6826,29.6002,32.744,0.392361,91.1811,72.3224,100.0,0.567426,0.639324,44.7949,99.9527,0.01,59.5535,0.01,99.9357,21.9663,99.2204,65.9938
120,2.1821900000000003,0.5685319999999999,0.032354400000000005,46.407,43.6654,5.00916,0.649193,84.9636,39.5194,81.2419,31.6711,32.9106,0.23285100000000006,98.4993,1.11637,10.5655,1.3665,71.2788,99.648,2.0484400000000003,0.01,0.410893,99.1591,89.8018,9.00238,0.482071,93.0831,93.8887,27.0373,20.9628,3.00734,1.78017,5.01968,0.0129274,98.9441,0.180631,0.0896052,99.9872,46.5616,35.0012
121,2.18228,0.605406,0.0494573,52.8242,49.8204,61.0314,40.9495,28.4274,17.5317,76.0721,0.0490423,4.0316800000000015,0.020771900000000003,17.9255,2.89958,12.0385,2.57324,100.0,100.0,0.929525,0.01,1.08726,38.0795,11.3809,13.2679,0.194936,98.6448,74.7745,100.0,16.1069,10.2757,3.81334,3.09337,0.01,53.9978,0.0263576,3.92605,68.1094,51.6441,37.1063
122,2.18235,0.526397,0.0100045,43.802,41.1573,8.31489,17.7742,11.5016,16.3976,7.336639999999999,0.418067,90.746,0.505566,95.424,84.5632,22.0824,0.792657,27.2455,75.6507,0.335197,0.01,2.59106,100.0,15.9096,32.8246,0.08643780000000001,100.0,6.7481100000000005,99.8148,64.1838,4.53275,0.165676,13.7827,0.01,19.964,0.10886400000000003,30.526,100.0,16.1676,11.9166
123,2.18236,0.207879,0.010016,97.3106,92.0517,99.904,5.17598,94.0696,8.906789999999997,99.5523,1.1740700000000002,6.53636,2.57687,50.0602,12.5012,99.4547,3.54856,100.0,24.3658,0.0100326,0.01,0.171882,100.0,100.0,60.709,0.5477989999999999,48.7174,33.0729,95.5644,0.01,5.36109,4.05889,8.52638,0.01,13.0782,0.129455,0.789766,53.5451,17.5711,15.7666
124,2.1827,0.010843299999999998,0.0487691,23.7259,22.3612,60.93600000000001,11.4364,13.6667,2.08745,99.1361,0.215922,21.529,9.44597,71.8259,13.933,6.08405,1.27524,30.1895,100.0,0.11883699999999997,0.0100006,0.216164,100.0,18.1628,7.851269999999999,1.30161,100.0,44.8216,99.9856,2.63111,39.9876,0.07671230000000001,100.0,0.01,73.8072,1.0375,21.2157,1.14509,18.417,100.0
125,2.1827,0.308485,0.0219502,25.8389,24.4194,53.7488,10.1764,35.2742,12.9711,100.0,3.2553400000000003,96.6645,96.3312,62.0072,20.4608,48.2674,4.00057,100.0,100.0,0.135405,0.01,0.0785712,100.0,36.2436,25.1943,0.626445,24.5996,36.2995,77.3774,33.6233,4.77072,0.178628,31.01,0.0100001,28.505,0.272141,5.229419999999998,54.3767,14.7596,10.888
126,2.18306,0.623827,0.010797,51.3452,48.4285,0.564882,0.4161760000000001,35.0725,27.6542,100.0,90.2866,18.2138,1.94929,14.7792,1.17099,2.15311,0.0839485,3.72296,99.68,0.8386319999999999,0.01,0.0599404,78.7372,94.0021,48.707,3.36314,99.3962,6.60562,93.4217,17.9979,8.80679,31.383000000000006,4.7937699999999985,0.010048,26.1801,0.0103524,98.2602,22.7772,87.1447,78.7079
127,2.1831,0.0948395,0.0100001,61.96100000000001,58.2385,17.2082,7.68648,94.7328,16.1441,21.9271,1.11985,96.2648,11.7084,73.8807,3.4951800000000004,28.8513,1.0287,34.5679,88.054,0.065466,0.01,0.486417,100.0,67.8815,7.5039,99.5689,0.45636,3.06666,100.0,15.4144,52.9966,1.80576,51.372,0.0100087,21.4959,0.11805,63.8998,99.9993,18.7755,14.0404
128,2.1832700000000003,0.010352,0.0139988,22.6101,21.3307,3.25378,2.49143,12.4192,9.62603,98.8487,7.84342,96.0156,0.0100422,99.9361,1.79492,9.9579,0.50474,19.8666,99.584,0.01,0.01,0.032326299999999995,66.8619,100.0,6.219530000000002,1.10572,0.0237916,4.40643,100.0,2.70175,97.92,0.512676,99.968,0.0101857,22.6747,0.0102989,83.8365,0.01,99.968,99.68
129,2.1833,0.0100026,0.0547423,99.8528,94.0049,31.1171,61.3925,40.5885,69.4181,99.7953,0.13638699999999998,10.1177,0.0920319,99.392,23.0903,7.11141,1.72933,41.9925,42.0824,0.6213,0.01,0.207008,100.0,44.8389,21.571,1.03424,100.0,99.3636,99.52,0.01,2.29102,1.46454,99.36,0.0100328,99.36,0.302893,2.84078,22.2929,42.3795,30.4324
